rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-1482-org,   patrick, , 130, halfrey circuit, lazy acres, chifley, 2615, wa, 19261222, 28, 02 92070844, 1380793, 5
rec-2768-org,   erin, white, 37, arthaldo court, schofield hill, gordon, 2913, vic, , 31, 04 14926340, 9863840, 2
rec-40-org,   sam, mearns, 5, brownless street, , calwell, 2602, wa, 19991225, 28, 08 62952523, 7426440, 3
rec-3665-org,   sophie, eyre, 1, bednall place, makor, calwell, 2617, nsw, 19161203, 37, 03 23560581, 3024318, 9
rec-4792-org,   georgia, jolly, 15, mcintosh street, , griffith, 2602, vic, 19450825, 33, 07 84984473, 6243916, 5
rec-543-org,   danika, hammill, 19, hugh mckay crescent, widgee, dunlop, 2617, nsw, 19141020, 20, 08 14687592, 1523458, 6
rec-4425-org,   samuel, noack, 62, eagle circuit, arcadia, narrabundah, 2902, vic, 19290208, 29, 04 28207473, 5269772, 1
rec-2834-org,   paige, matthews, 50, , , giralang, 2617, vic, , 30, 08 63531055, 8949562, 5
rec-501-org,   campbell, lette, 69, dorrit black crescent, , wanniassa, 2602, vic, 19250117, 35, 07 33950446, 6148143, 1
rec-4146-org,   tristan, guthridge, 299, , , garran, 2612, , 19850209, 22, 07 15457788, 2165201, 2
rec-3375-org,   rosie, croker, 4, waramanga place, , flynn, 2615, qld, , 34, 08 89152563, 1010369, 4
rec-2266-org,   oscar, hashmi, 23, morice place, , ngunnawal, 2606, wa, 19030123, , 04 62273098, 9798711, 2
rec-1926-org,   daniel, noble, 90, chataway crescent, , aranda, 2611, nsw, 19700220, 27, 04 47023194, 3502403, 8
rec-1946-org,   hugh, de fazio, 103, serpentine street, st vincent hosp, macgregor, 2905, nsw, 19470424, 31, 07 01333725, 1855621, 2
rec-1736-org,   laura, lowe, 34, grounds crescent, , griffith, 2612, qld, 19771202, 38, 04 81537187, 8050177, 2
rec-1272-org,   caleb, hazell, 1, torrens place, unt 52, flynn, 2902, vic, 19420404, 34, 03 29638132, 9900425, 7
rec-3750-org,   jett, beckwith, 60, burdekin avenue, , isabella plains, 2611, nsw, , , 02 37289171, 6273466, 0
rec-4022-org,   james, dorn, 131, forbes street, , lyneham, 2906, qld, 19300209, 25, 03 83573932, 1838958, 3
rec-1872-org,   eva, lavigne, 229, newman morris circuit, , higgins, 2913, vic, 19811003, 21, 03 22784490, 1808546, 2
rec-1058-org,   james, clarke, , kathner street, springdale, isaacs, 2615, nsw, , 34, 08 60099206, 1169720, 0
rec-4130-org,   casey, mason, 25, falkiner place, , o'connor, 2611, vic, 19850514, , 07 06564359, 5858408, 4
rec-4019-org,   isabella, teague, 22, laptz close, , watson, 2606, qld, 19490605, , 07 12810037, 1999869, 7
rec-1020-org,   bradley, everett, 33, disney court, sec 437, charnwood, 2900, vic, 19690205, 32, 03 10871418, 7924795, 0
rec-2516-org,   adam, klemm, 166, hansel place, kirklands, fadden, 2611, qld, 19350710, 31, , 1280615, 6
rec-2476-org,   charlotte, petersen, 24, dinnison circuit, st francis vlge, kaleen, 2905, nsw, 19470812, 35, 03 50063417, 8619240, 2
rec-1645-org,   helena, webb, 21, nicholls place, rosehill, oxley, 2602, , 19371229, 31, 02 76462684, 9560894, 4
rec-2546-org,   talissa, waller, 28, brinkley circuit, , calwell, 2617, sa, , 41, 08 31470585, 4295461, 5
rec-566-org,   bianca, gladman, 21, noble place, , mawson, 2614, qld, 19210625, 27, 08 20486246, 5418244, 8
rec-4962-org,   kiana, berry, 31, landells place, willaroo, macgregor, 2604, wa, 19311114, 21, 08 42582834, 7853194, 8
rec-900-org,   jaden, bucks, 10, bingley crescent, mountain view village, ngunnawal, 2603, vic, 19560107, 25, 07 02162069, 5326891, 9
rec-229-org,   emiily, miels, 30, chippindall circuit, , downer, 2611, nsw, 19400219, 35, 07 78284982, 2545408, 7
rec-4660-org,   oliver, papageorgiou, 56, dumas street, , kambah, 2913, , 19900117, , 04 36952357, 4974589, 6
rec-2367-org,   chelsea, dilkes, 14, batchelor street, , red hill, 2614, qld, 19150206, 21, 07 65683641, 8855989, 2
rec-544-org,   danielle, jessup, 12, berrigan crescent, kenmay, red hill, 2617, nsw, 19220715, 38, , 1789204, 1
rec-4948-org,   brianna, westbrook, 26, merriman crescent, , canberra city, 2905, , 19030709, 32, 07 25343984, 8555857, 5
rec-3960-org,   lachlan, fleet, 36, chandler street, timaru heights, latham, 2606, nsw, 19470627, 27, 08 47477897, 5748292, 1
rec-4756-org,   katelin, dent, 25, badimara street, , ngunnawal, 2614, , 19750823, 39, 03 02756878, 8242344, 8
rec-4123-org,   breeanne, ahlin'smith, 14, bambridge street, sunrasia psychiatry centre the gable sui, ainslie, 2611, wa, 19891014, 35, 08 39905761, 7556908, 8
rec-1346-org,   stephanie, everett, 11, preiss place, , macquarie, 2905, vic, 19401227, 26, 03 68497151, 1035749, 9
rec-2056-org,   james, lock, 30, paul coe crescent, blenmore, latham, 2605, nsw, 19081229, 34, 04 79405387, 7458047, 3
rec-285-org,   alissa, dalpra, 51, tregear close, , monash, 2906, qld, 19451212, , 08 08549722, 8768302, 7
rec-1980-org,   timara, berry, 209, wedgewood close, ambervale, griffith, 2602, vic, , 28, 04 20128584, 9199207, 6
rec-2304-org,   annabelle, musolino, 2, crisp circuit, holmleigh, holder, 2611, vic, 19260128, 37, , 4045976, 7
rec-1738-org,   sarah, bradicich, 37, crowley court, , evatt, 2615, qld, 19261030, 26, 07 04615487, 4343306, 0
rec-1566-org,   william, white, 8, marrawah street, , kambah, 2612, sa, 19440912, 32, 02 10117162, 7255452, 1
rec-3630-org,   , campbell, 70, brookvale street, , mckellar, 2611, vic, 19060414, 36, 03 10919562, 1029138, 4
rec-2599-org,   holly, adrain, 92, grover crescent, , hughes, 2906, wa, 19210727, 30, 03 07599240, 4149695, 4
rec-3251-org,   jasmine, spagnoletti, 10, tiwi place, east lynn, curtin, 2905, qld, 19900605, 32, 03 71634073, 5187004, 4
rec-2382-org,   april, noble, 76, stace place, riverwalk one, florey, 2617, vic, 19140421, 30, , 5792439, 5
rec-1576-org,   alana, mcgarrigan, 17, fawkner street, barwite, gordon, 2607, nsw, 19760727, 27, 04 20555358, 6966181, 1
rec-936-org,   luke, camp, 35, belconnen way, grandview, theodore, 2602, vic, 19820119, , 04 31952655, 5013703, 5
rec-1703-org,   joshua, block, 11, quandong street, rosetta village, hawker, 2615, vic, 19920627, 27, 04 84992730, 1111443, 7
rec-3767-org,   daniel, bowerman, 12, coobina place, valley of springs, hughes, 2902, vic, 19290616, 42, 07 86301345, 8921738, 4
rec-639-org,   lucas, lazaroff, 91, jacobs street, kangaroo grnd, page, 2906, qld, 19720723, 24, 03 75112992, 4174767, 3
rec-885-org,   reeve, stanbury, 24, callabonna street, , hughes, 2617, nsw, 19970401, 29, 07 46152116, 9674780, 8
rec-3810-org,   jackson, clarke, 363, maygar street, , , 2905, nsw, 19410829, 25, 07 19138510, 1086413, 6
rec-741-org,   madeleine, kilmartin, 113, pitcairn street, banksia groves, conder, 2602, nsw, 19691017, 23, 02 52436411, 5631737, 2
rec-2347-org,   chloe, prideaux, 69, allan street, , curtin, 2611, sa, 19101101, 27, 07 08443774, 3600139, 6
rec-4399-org,   luke, britten, 5, federal highway, kintamani, banks, 2611, nsw, 19230402, 23, 04 54697518, 9835002, 3
rec-130-org,   ethan, mcgregor, 53, weetman place, , weetangera, 2617, tas, , , 08 35048941, 7010322, 9
rec-2329-org,   sophie, webb, 252, brigden crescent, , campbell, 2902, qld, 19770922, 27, 07 64200715, 1538112, 5
rec-3128-org,   jayde, coffey, 29, frome street, billsblock, weetangera, 2913, qld, 19540620, , 04 83368545, 5426096, 9
rec-3881-org,   sophie, joannou, 97, walsh place, talara, calwell, 2614, vic, 19650913, 20, 04 06889784, 1249672, 7
rec-1003-org,   caitlin, bishop, 28, highett street, , curtin, 2617, vic, 19360318, 32, 07 00564599, 3759074, 2
rec-1401-org,   jenna, sarah, 125, namatjira drive, , hughes, 2904, vic, , 29, 08 41633963, 1199668, 4
rec-2587-org,   erin, godfrey, 351, ijong street, , isabella plains, 2600, wa, 19641231, 22, 08 64055744, 1025694, 2
rec-1675-org,   keeley, reid, 454, clive steele avenue, antelle park, gordon, 2906, nsw, , 17, 03 40005744, 2599561, 2
rec-2202-org,   brooke, matthews, 5, , bonnie doon, stirling, 2903, , 19780508, 28, 02 31878740, 5984576, 6
rec-3160-org,   riley, ferris, 175, mccrae street, , fisher, 2906, wa, 19571015, , 04 71483939, 8427581, 5
rec-4575-org,   stella, , 43, bugden avenue, boxwood hill, watson, 2612, qld, 19320808, 33, 08 74666463, 3391239, 2
rec-104-org,   caitlin, campbell, 19, florence taylor street, medical centre, duffy, 2913, nsw, 19050219, , 07 35436788, 4486073, 2
rec-1304-org,   charlie, gilbertson, 119, gardiner street, , latham, 2602, sa, 19180608, 28, 02 20520318, 7519128, 8
rec-2101-org,   amelia, vincent, 83, blackwell circuit, villa 2, florey, 2600, nsw, 19820507, 29, 04 01754224, 4749765, 7
rec-4004-org,   tyler, morrison, 46, barnard circuit, sec 137, aranda, 2903, qld, 19760127, , 08 27697735, 1260292, 5
rec-4034-org,   rebecca, chamalaun, 66, denny street, boonberry, hughes, 2615, nsw, 19280506, 37, 08 61778489, 8417755, 8
rec-798-org,   rebecca, mcfadden, 359, laptz close, dejarra, weetangera, 2615, nsw, 19141225, 26, 04 17520001, 4421640, 4
rec-1676-org,   deakin, laverty, 36, owen dixon drive, , palmerston, 2905, vic, , 34, 04 39898819, 7786944, 7
rec-4861-org,   maddison, trainor, 190, , , ngunnawal, 2614, wa, 19920603, 34, 04 98450360, 9744406, 8
rec-2337-org,   ruby, harrington, 24, bungonia street, , spence, 2600, wa, 19890429, 34, 03 00405814, 6604358, 8
rec-2625-org,   talia, pegg, 19, diggles street, leisure living vlge, dickson, 2617, qld, 19031014, 33, 07 86267654, 7619196, 4
rec-3994-org,   rosie, nguyen, 61, de grey place, , holt, 2912, nsw, 19960506, 39, 07 75530868, 7851732, 8
rec-3707-org,   haylee, fitzpatrick, 560, warring place, the mall, banks, 2611, nsw, 19460829, 32, 07 86145498, 2759974, 5
rec-4003-org,   rachel, goldsworthy, 27, denny street, , gilmore, 2611, vic, 19820319, , 04 08109449, 1853476, 4
rec-3200-org,   sophie, drechsler, 25, wybalena grove, , kambah, 2906, nsw, 19600120, 31, 02 88743068, 8165241, 1
rec-4246-org,   michael, wynne, 6, trenwith close, , chisholm, 2605, nsw, 19911004, , 08 98142994, 1848780, 1
rec-4886-org,   adam, whiteley, 26, newbery crescent, bega flts, curtin, 2902, vic, 19530624, 30, 08 20709467, 6022834, 8
rec-1677-org,   taliah, webb, 40, wanderer court, ywurrie, kambah, 2602, wa, , , 04 76761302, 5695415, 9
rec-3004-org,   talia, goldsworthy, 52, lane-poole place, , wanniassa, 2902, wa, 19031213, 22, 04 04714837, 3320730, 5
rec-41-org,   lachlan, grimm, 9, sentry crescent, , hackett, 2913, nsw, 19221113, , 08 74204656, 3804070, 4
rec-2958-org,   kyle, colegate, 46, bland place, , gordon, 2611, vic, 19140609, 27, 08 10118930, 4504408, 9
rec-2475-org,   alice, , 14, cunningham street, , waramanga, 2913, , 19770806, 24, 03 89739017, 5128974, 4
rec-4923-org,   emiily, denholm, 125, yarrawonga street, , mawson, 2602, qld, 19220101, , 07 91889311, 5844418, 4
rec-163-org,   jye, seevers, 50, sugarloaf circuit, , giralang, 2603, sa, , 29, 03 68141294, 6883275, 5
rec-1340-org,   kayla, hand, 10, leighton street, , watson, 2905, nsw, 19420422, 24, 02 22073026, 7672114, 2
rec-2930-org,   lauren, vacchiani, 26, casey crescent, , kaleen, 2904, vic, 19890116, 33, 08 76375748, 7177978, 6
rec-2083-org,   jacob, dedovic, 4, jensen street, hazelwood garden, lyneham, 2615, nsw, 19901220, 31, 08 33926975, 2744061, 6
rec-2619-org,   jinni, conrick, 131, burkitt street, rosedale, canberra city, 2905, qld, 19240204, 36, 07 69031494, 8429806, 2
rec-3116-org,   nicholas, petersen, 19, mainwaring rich circuit, henry kendall hostel, cook, 2615, nsw, , 37, 07 99459702, 7294452, 1
rec-2024-org,   , goldsworthy, 28, grylls crescent, , farrer, 2615, nsw, 19221113, 19, 08 24550740, 6881433, 7
rec-204-org,   abbie, white, 77, jackie howe crescent, , farrer, 2614, wa, 19660528, 32, 04 95368494, 9070925, 5
rec-3511-org,   alison, browne, 38, buxton street, , amaroo, 2612, vic, 19750310, , 04 11195883, 7068374, 1
rec-3306-org,   schkirra, braunack, 11, hyne place, , weston, 2603, qld, 19171003, 26, 07 64061120, 5366179, 9
rec-3837-org,   jacob, rendulic, 37, kallaroo road, colooli village, chapman, 2615, vic, , 30, 07 70318330, 3818838, 1
rec-1983-org,   paige, shepherd, 22, argyle square, , fraser, 2913, , 19650515, , 03 95667360, 4041158, 0
rec-3335-org,   jasper, morrison, 16, somerville street, matakana, hackett, 2605, , 19720515, 29, 07 50257515, 8667327, 0
rec-2981-org,   leon, mcclelland, 2, ross smith crescent, tinsdal, scullin, 2905, vic, 19320301, 28, 04 63323675, 3041724, 1
rec-187-org,   alexandra, ryan, 11, monaro crescent, lyndale park, duffy, 2902, vic, 19350531, 30, 07 36151497, 1994644, 6
rec-2756-org,   ashlie, ruskin, 16, macdonnell street, , ainslie, 2615, qld, 19610703, 27, 07 78552773, 3078164, 5
rec-4525-org,   sarah, clarke, 36, duffy street, , chisholm, 2615, qld, 19401006, 31, 03 05058775, 4066542, 1
rec-4464-org,   jessica, grierson, 336, harrington circuit, post office road, hawker, 2617, wa, 19430715, 39, 07 31719320, 1334696, 7
rec-4344-org,   alexander, tu, 13, angas street, brentwood vlge, spence, 2615, vic, 19150126, , 07 86296945, 4969482, 9
rec-2876-org,   alexander, defrancesco, 21, gurrang avenue, headland cvn park, ngunnawal, 2612, vic, , 25, 04 47451421, 7666612, 5
rec-2134-org,   brody, noble, 104, werriwa crescent, opal cove resort, curtin, 2617, , 19541117, 34, 02 77487425, 8400765, 5
rec-1586-org,   emiily, harrington, 1, , , spence, 2913, sa, 19110911, 33, 02 82833400, 2517886, 4
rec-1836-org,   tara, heyes, 39, yallourn street, belvedere, kaleen, 2615, nsw, 19271019, 23, 03 30571457, 5622217, 7
rec-110-org,   yasmin, clarke, 692, , , farrer, 2603, qld, 19070920, 29, 08 28654445, 9261900, 9
rec-4752-org,   holly, furze, 6, baracchi crescent, , nicholls, 2600, vic, 19720412, 26, 07 87172419, 9488257, 0
rec-1687-org,   daniel, astley, 688, alfred hill drive, , turner, 2607, qld, 19830121, 33, 02 25830303, 5474649, 7
rec-131-org,   thomas, hirota, 76, feltus place, meadowvale village, lyons, 2606, vic, 19860708, 23, 02 43201889, 5390610, 9
rec-3786-org,   thomas, coleman, 83, doerner place, , lyneham, 2601, nsw, 19120830, 32, 02 37512961, 8957008, 2
rec-2688-org,   aidan, prideaux, 12, lawrence crescent, , weetangera, 2602, nsw, 19410401, , 03 65753305, 5580026, 7
rec-4326-org,   jasmine, braithwaite, 54, marsden street, midlands terrace, banks, 2913, nsw, 19290819, 34, 07 20823857, 1580141, 9
rec-4238-org,   kyle, clarke, 27, myles connell crescent, greenbushes-boyup, lyneham, 2905, vic, 19820829, 35, 08 82525931, 5139228, 8
rec-160-org,   jenna, white, 114, hunter street, , isabella plains, 2903, wa, 19960513, 36, 04 66854071, 9438078, 9
rec-3400-org,   timothy, , 2, cossington smith crescent, , charnwood, 2913, nsw, 19290417, 35, 07 88728980, 3514798, 6
rec-3074-org,   joel, wardle, 7, truganini place, , canberra, 2905, qld, , , 08 76329113, 8669233, 1
rec-4224-org,   jessica, priest, 16, chauvel circle, sec 247, macgregor, 2607, nsw, 19621105, 17, 07 27106530, 6524127, 9
rec-4332-org,   chloe, benger, 210, whitford place, , kingston, 2614, wa, 19940828, , 03 03603236, 8740056, 6
rec-3175-org,   brooke, meaney, 990, burnie street, , pearce, 2607, vic, 19980606, 18, 02 65069448, 5535278, 0
rec-1935-org,   leon, menzies, 23, macdonnell street, johamenline, isaacs, 2611, nsw, 19550304, 35, 04 28293241, 6414051, 1
rec-2526-org,   christopher, boyes, 76, bemboka crescent, , , 2602, act, , , 07 46506140, 6226501, 2
rec-2420-org,   katelin, krollig, 25, bindel street, ascotvalley, amaroo, 2605, nsw, 19750817, 43, 07 54997192, 5423525, 6
rec-2444-org,   d'arcy, reid, 27, sidaway street, , gordon, 2607, vic, , 27, 08 92780684, 4052245, 4
rec-579-org,   trent, byers, 10, barraclough crescent, , calwell, 2615, qld, 19150622, 25, 04 05241739, 3632272, 3
rec-3681-org,   , tweedle, 3, yuranigh court, north road, red hill, 2602, , 19620219, 33, 04 49790366, 5260148, 5
rec-2148-org,   connor, beelitz, 22, drevermann street, , holt, 2611, nsw, 19680111, 31, 08 10025313, 3837911, 2
rec-1497-org,   charlotte, mcneill, 40, burrinjuck crescent, haling cottage, dunlop, 2615, sa, 19290113, 36, 02 41195965, 3993653, 6
rec-205-org,   jacob, heidrich, 216, harbison crescent, beauchamp street, reid, 2902, sa, 19741004, 25, 07 00053156, 1378349, 1
rec-157-org,   sophie, ryan, 1, moorhouse street, grange house, palmerston, 2611, vic, 19010630, 33, 07 07953859, 7783787, 4
rec-2252-org,   jayden, millar, 932, eucumbene drive, , mckellar, 2602, vic, 19380908, , 04 11696100, 9838961, 2
rec-4996-org,   lily, powderly, 8, scottsdale street, , chisholm, 2611, sa, 19000808, 30, 07 17331096, 7991537, 9
rec-2589-org,   elly, lill, 60, parker street, braiden, isabella plains, 2606, nsw, 19111129, , 02 64496691, 2618612, 1
rec-4987-org,   madison, beaumaris, 194, de little circuit, , waramanga, 2905, nsw, , 35, 08 01257820, 2977714, 7
rec-4622-org,   keely, giurelli, 12, gurner street, , , 2611, , 19170207, 25, 08 78665800, 8646049, 6
rec-1349-org,   joshua, oats, 8, bimberi crescent, tora, kambah, 2602, vic, 19671102, 27, 07 57295402, 2113715, 2
rec-3557-org,   jack, redmond, 12, brill place, , kingston, 2614, vic, 19850726, 25, 03 30321063, 6252357, 9
rec-4180-org,   holly, bishop, 46, morrissey street, longplain, deakin, 2614, vic, 19150529, , 08 81567994, 5935563, 4
rec-3525-org,   freya, hulands, 20, cruikshank street, , narrabundah, 2611, nsw, 19420313, 33, 08 78644946, 7776251, 2
rec-4928-org,   maconal, excell, 75, lawrence wackett crescent, tyne, gordon, 2611, qld, 19040724, 23, 07 77413682, 6285209, 8
rec-31-org,   liam, algo, 1, goble street, , griffith, 2611, sa, 19680309, 39, , 1314409, 5
rec-4303-org,   joshua, artis, 28, tangari street, woden valley specialist centre, griffith, 2606, nsw, 19130405, 32, , 1069324, 4
rec-1000-org,   lily, mccarthy, 7, norman street, hale house, hackett, 2617, nsw, 19050308, 32, 08 60479491, 6139303, 1
rec-364-org,   benjamin, white, 101, eugenia street, carrama ridge, o'connor, 2602, vic, 19260930, 32, 08 42783553, 4882938, 5
rec-4702-org,   brayden, matthews, 16, shumack street, , red hill, 2914, vic, 19571003, 21, 08 99127552, 6279974, 5
rec-934-org,   stephen, mccarthy, 153, templestowe avenue, , ainslie, 2905, vic, 19880620, , 04 10498720, 7566631, 9
rec-2680-org,   jayden, graue, 2, loftus street, villa 2, chifley, 2906, qld, 19040825, 29, 03 67982105, 9913317, 5
rec-711-org,   rebecca, klemencic, 48, culgoa circuit, , braddon, 2611, vic, 19970405, 40, 03 48385853, 1013395, 2
rec-3258-org,   lucy, fitzpatrick, 249, stanbury close, kalang, belconnen, 2606, wa, 19830506, , 02 36395862, 4974305, 7
rec-2870-org,   holly, rabe, 6, rowe place, , reid, 2606, wa, 19200119, 30, 08 71421663, 6860577, 5
rec-4908-org,   claire, horsley, 2, stubbs crescent, meadow banks, amaroo, 2605, nsw, 19781105, 33, 03 64422062, 9094387, 9
rec-4184-org,   blake, lodge, 22, moorehead place, kirra vista, amaroo, 2904, nsw, 19620905, 41, 02 95641422, 8455828, 9
rec-3408-org,   jordan, chandler, 7, skinner street, , conder, 2615, vic, 19670411, 21, 03 78334975, 7170087, 7
rec-2771-org,   sara, george, 22, herron crescent, , monash, 2600, vic, 19710314, 20, 03 65589873, 2112122, 9
rec-4648-org,   adam, boase, 13, collyburl crescent, , latham, 2614, vic, 19500703, , 07 14044137, 8591783, 0
rec-4594-org,   kane, rundle, 14, heidelberg street, munjal, chisholm, 2617, vic, 19120704, , 03 67371259, 7951224, 1
rec-4961-org,   william, potticary, 45, , wurrami, kambah, 2615, qld, 19381105, 25, 04 57820122, 6381064, 2
rec-2563-org,   william, jolly, 53, fowles street, , red hill, 2604, sa, 19970922, 24, 03 51250993, 2768876, 7
rec-1102-org,   rachael, campbell, , berrell street, , evatt, 2611, qld, 19250924, 24, 02 09977456, 1680809, 7
rec-3678-org,   chloe, coleman, 6, sid barnes crescent, , macquarie, 2612, tas, 19891029, 33, 04 61496119, 1929079, 0
rec-4012-org,   hamish, white, 46, waratah street, links court (cnr susanne s street, conder, 2612, nsw, 19280928, 34, 02 25897821, 5624889, 5
rec-154-org,   michael, crouch, 45, sugarloaf circuit, , yarralumla, 2905, qld, 19640705, 32, 08 96742983, 6435163, 9
rec-3017-org,   matthew, paterson, 48, larakia street, paradise lake resort, fisher, 2617, nsw, 19411211, 25, 07 56743863, 4814164, 0
rec-4533-org,   emiily, matthews, 5, castieau street, carinyah station, page, 2612, nsw, 19760306, 23, 08 51316487, 7874027, 0
rec-1535-org,   oscar, dalkin, 79, , , fisher, 2606, vic, , 26, 08 90617792, 6269125, 7
rec-719-org,   jacob, navarro, 61, gurubun close, , , 2602, sa, 19970109, 30, 03 84324843, 8551953, 8
rec-3096-org,   keahley, stephenson, 68, hilder street, laughalle farm, bonython, 2603, nsw, 19910724, 27, 08 32981960, 6227356, 1
rec-3140-org,   sarah, paterson, 105, leahy close, elvenwood, hughes, 2617, nsw, 19420312, 33, 03 22954804, 2940789, 1
rec-278-org,   hannah, crimes, 12, , , macarthur, 2611, sa, 19050119, , 02 15217930, 7880022, 7
rec-4118-org,   william, white, 11, maclachlan street, , kaleen, 2604, wa, 19340506, , 03 96979914, 9847641, 7
rec-155-org,   jacinta, dukic, 29, eggleston crescent, , farrer, 2600, sa, 19391020, 28, 03 69695177, 9255646, 2
rec-2216-org,   samuel, denholm, 97, westbury circuit, , evatt, 2904, vic, 19130119, 30, 04 09176284, 3583662, 6
rec-211-org,   danika, campbell, 5, cuthbert circuit, , , 2906, vic, 19860502, 31, 08 42308552, 6967665, 8
rec-508-org,   aaliyah, goldsworthy, 65, starke street, old airdmillan road, charnwood, 2913, vic, 19741121, , 04 61519583, 8282555, 3
rec-461-org,   ethan, tiller, 51, brophy street, , canberra, 2605, nsw, 19730614, 31, 03 07736675, 9666440, 1
rec-333-org,   abbey, jolly, 14, dowsley place, , lyneham, 2903, , , 19, 08 29896673, 2063872, 8
rec-1951-org,   patrick, obersteller, 17, threlfall street, jewells medical centre, hackett, 2615, qld, 19061101, 30, 07 49357175, 4126418, 6
rec-2037-org,   evan, yusoph, 2, sassafras place, , dickson, 2620, sa, 19240117, , , 4795534, 3
rec-4697-org,   , dolan, 20, smith street, mindaree, farrer, 2902, vic, 19731213, , 02 66742539, 5884410, 2
rec-4612-org,   melinda, jeffries, 188, atherton street, legacy vlge, red hill, 2605, nsw, 19641121, 22, 02 17544665, 2104443, 3
rec-1382-org,   michael, golder, 35, burns circuit, fernbank, torrens, 2614, nsw, 19921012, 25, 07 63797515, 2107230, 7
rec-2250-org,   georgia, braithwaite, 68, goldner circuit, , isabella plains, 2615, nsw, 19931007, 32, , 5768825, 1
rec-1714-org,   jesse, mcgregor, 47, longford street, , canberra, 2600, act, 19950729, 22, 03 04609956, 6995931, 1
rec-4480-org,   tanar, bloomfield, 71, pawsey circuit, , amaroo, 2602, nsw, 19931110, 32, 08 09079347, 9164005, 1
rec-845-org,   nicholas, campbell, 1478, balonne street, , nicholls, 2603, nsw, 19601203, 25, 08 76189001, 3516169, 6
rec-1271-org,   nathan, zafiropoulos, 7, clem hill street, , turner, 2906, nsw, 19521207, , 03 65402525, 9790705, 4
rec-4704-org,   lachlan, carmody, 90, thornton place, whyworry, page, 2906, nsw, 19181217, 22, 08 79777937, 7190504, 0
rec-2085-org,   ebony, stancliffe, 68, walton street, , isabella plains, 2604, wa, 19961107, 33, , 1861327, 0
rec-382-org,   kiana, bristow, 45, mackney place, , gilmore, 2602, qld, , 26, 03 37937202, 6442258, 8
rec-3342-org,   alyssa, large, 34, learmonth drive, , richardson, 2615, nsw, 19370914, , 07 64974115, 3135693, 9
rec-1135-org,   phoebe, krupa, 24, chewings street, , watson, 2607, wa, 19780117, 26, 07 58922107, 3568632, 8
rec-1997-org,   naomi, morrison, 37, currong street, upstairs flat, braddon, 2615, vic, 19241016, 33, 02 37796185, 8371342, 4
rec-2860-org,   riley, dragas, 10, amaroo street, , wanniassa, 2606, wa, 19760212, 33, 02 46631037, 8329572, 0
rec-2231-org,   andrew, paterson, 74, alexandria street, , yarralumla, 2615, nsw, 19670305, 30, 08 41256596, 1871869, 3
rec-955-org,   adam, harrington, 3, ross smith crescent, , latham, 2614, sa, 19480606, 33, 08 41005956, 8512671, 9
rec-3418-org,   jesse, fauser, 2, knox street, , kaleen, 2612, nsw, 19641125, , 02 83604958, 1346215, 5
rec-4815-org,   lauren, collier, 5, cockerill place, rosewynne, greenway, 2617, vic, 19330711, 34, 04 25533660, 4913528, 9
rec-939-org,   harry, wilde, 196, aspinall street, cecil plains, narrabundah, , qld, , 27, 04 01308464, 5386169, 0
rec-3834-org,   lachlan, miles, 30, mackay crescent, binnalong, yarralumla, 2615, sa, 19420613, 25, 03 95479690, 1000372, 3
rec-1994-org,   kyle, matthews, 96, maribyrnong avenue, , o'connor, 2605, , 19510924, , 07 36540476, 4087426, 5
rec-4556-org,   benjamin, wylder, 49, lawrence wackett crescent, , bonython, 2602, nsw, 19250915, 27, 03 88911070, 8671267, 8
rec-323-org,   sarah, beddison, 5528, brigalow street, , deakin, 2602, vic, 19831114, 28, , 7209957, 6
rec-3554-org,   mitchell, stegemann, 12, campbell street, craiglea, hackett, 2617, nsw, 19510428, 30, 04 47292526, 3373383, 8
rec-221-org,   tasman, , 93, ulm street, , yarralumla, 2607, wa, 19250704, 24, 08 09525047, 7095812, 5
rec-3781-org,   sana, gulin, 11, lambrigg street, , gilmore, 2607, , , 32, , 6702798, 3
rec-1628-org,   maya, bishop, 20, , , wanniassa, 2612, nsw, , 33, 04 13014700, 2322706, 3
rec-3150-org,   ruby, bodman, 5, duffy street, kassingbrook, braddon, 2606, , , , 07 62715776, 8994933, 3
rec-94-org,   stirling, white, 10, hansen circuit, , page, 2617, qld, 19441220, 39, 08 54059217, 3986648, 9
rec-2591-org,   charles, tregoning, , herron crescent, nioka, bonython, 2602, vic, 19480124, 29, 03 25145740, 4365836, 7
rec-3235-org,   , stapenall, 19, sharwood crescent, , ainslie, 2602, nsw, 19700323, , 08 62878038, 4173203, 3
rec-4787-org,   daniel, jeffries, 336, dalley crescent, , hawker, 2605, nsw, 19251212, 31, 04 73640352, 7559341, 3
rec-3621-org,   tyler, siaosi, 385, castieau street, , kaleen, 2615, nsw, 19691005, 36, 08 37314884, 7772743, 6
rec-3936-org,   connor, coffey, 15, blamey crescent, rockvale road, barton, 2905, vic, 19450310, , 02 84560303, 5734875, 1
rec-2430-org,   harrison, dallas, 5, summerville crescent, , florey, 2913, qld, 19520718, 28, 07 74438713, 7051707, 6
rec-1776-org,   adam, yee, 16, sommerlad place, waiweer, red hill, 2903, sa, 19230413, 37, 08 99356643, 6184183, 6
