rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-534-dup-1, shepherd, gabriel, 783, fidge street, , deakin, 2603, vic, 19341011, , 03 09080809, 2119625, 7
rec-1496-org,   tegan, dibben, 11, wyselaskie circuit, , kaleen, 2611, qld, 19221220, 21, , 2889865, 2
rec-10-org,   joel, domingo, 25, mcclelland avenue, , aranda, 2602, qld, 19490617, 24, , 9754629, 0
rec-906-dup-2, charlotte, kalnins, 3, mccormack street, , watsun, 6062, qld, 19330314, 03, 04 57809116, 7878343, 9
rec-819-dup-2, calrgy, hoffman, 221, tyson street, , turner, 2614, nsw, 19920824, 29, 03 80464810, 5439290, 0
rec-1629-dup-2, jye, hislpp, 15, barr-smith avenue, , florey, 2905, nsd, 19360521, 31, 03 44875207, 1487008, 4
rec-1198-dup-2, blakeston, weaver, 14, wedgewood close, the pinnacle, reid, 2614, sa, 19111229, , 04 63932842, 4692892, 1
rec-1474-org,   simone, , 88, aspinall street, furlough house, garran, 2904, sa, 19250315, 34, 03 24531603, 6689773, 0
rec-306-dup-0, riley, steedc, 56, mcclintocd street, , yarralumla, 2602, vic, , 27, 03 72298971, 5826910, 5
rec-872-dup-2, levi, mason, 41, hart place, , flnyn, 2906, vic, 19600542, 22, 03 95342186, 8593703, 9
rec-1214-org,   saara, norgate, 25, mellor circuit, , o'connor, 2602, , 19850122, 28, 04 43661209, 7485371, 1
rec-1679-dup-1, kyle, mcgregor, 19, griver eoace, berkeley vlge, ainslie, 2959, qld, 19460321, , 08 31206683, 7898666, 1
rec-1317-dup-1, joshua, rees, 45, bromell circuit, corowa estate, rivett, 2614, qld, 19393273, 23, 02 14079959, 7857963, 4
rec-786-org,   hannah, stoneman, 100, williams street, , duffy, 2902, nsw, 19781216, 26, 04 85125079, 7469107, 7
rec-519-org,   isabella, halligan, 3, barada crescent, rick-leigh, banks, 2611, vic, 19421004, 27, 02 23558954, 6135369, 5
rec-428-org,   jade, worsley, 140, streeton drive, yurambi village, rivett, 2602, nsw, 19710501, 32, 02 87858938, 9064961, 6
rec-1237-dup-1, nicholas, mulcare, 38, hilton close, ulah, weetangera, 2612, , , 33, 03 92595933, 1366413, 2
rec-325-org,   joel, hursey, 2, michael holt crescent, kareela, ngunnawal, 2615, nsw, 19100629, , 04 22386412, 6304604, 8
rec-1314-dup-3, jessica, bowcrman, 148, albermarle place, , couo, 2900, nsw, 19921004, , 07 04404199, 2142897, 2
rec-956-dup-2, samuel, butt, 31, leahy close, ballawinna stud, watson, 2611, tas, 19292071, 24, 02 77706629, 6514088, 2
rec-1666-dup-1, saar, crouch, 7, nivison place, locn 141, kintln, 2920, , 19681202, , 07 22067182, 8884805, 2
rec-1731-org,   dale, millar, 7, wattle street, , holt, 2611, , 19000805, 20, 03 01375016, 8094723, 7
rec-285-dup-0, zachary, pieterek, 33, colbeck street, , calell, 2615, qlmyp, 19470105, , 03 69030660, 5364682, 3
rec-725-dup-0, stephanie, nguue, 2, bertram street, , holt, 2606, qld, 19500302, , 03 22718876, 4146864, 7
rec-1486-dup-1, tyer, shonrn, 200, william wiljks crescent, tralee cottage, campbell, 2913, wa, 19120607, 33, 02 07524918, 7580734, 2
rec-1533-dup-1, carmen, procter, 132, riddlelagce, , chifley, 2615, vic, 19071101, , 04 05054612, 5323567, 2
rec-1049-org,   emiily, michelmore, 13, mcconnel crescent, , page, 2612, act, 19620527, , 04 01259422, 7455361, 9
rec-1645-dup-2, jardd, newde, 139, duffy street, wandeen, macquarie, 2063, sa, 19931012, 26, 03 52757597, 5411616, 8
rec-268-dup-1, nekar, ryq, 341, avoca place, montessaheights, kambah, 2602, , 19361007, 38, 02 08422497, 1050823, 7
rec-417-dup-2, joel, ryan, 541, broadsmith street, , duntroon, 2617, vic, 19824053, 25, 08 78649266, 8040981, 4
rec-1883-org,   luke, mccarthy, 89, bingley crescent, , gowrie, 2905, qld, , 35, 04 35928660, 1519133, 4
rec-505-org,   riley, , 26, mialli place, jetty village, farrer, 2614, nsw, 19220111, 33, 08 50115744, 1633355, 2
rec-1355-dup-0, bradley, culleeton, , fowles street, jacobszladder, hackett, 2611, qld, 19370120, 29, 04 72894532, 9802248, 7
rec-396-org,   micaela, mortlock, 6, chandler street, , richardson, 2607, nsw, 19060816, 32, 02 79841339, 6723514, 2
rec-1839-dup-0, stokker, callum, 63, nernst place, , campbell, 2904, nsw, 19860713, 31, 08 16219451, 6646629, 6
rec-1658-dup-2, angelica, yu, 20, burdekin street, , mckellar, 2640, nsw, , 34, 08 38166186, 1057602, 6
rec-1530-org,   jemima, webb, 18, darwinia terrace, , yarralumla, 2902, vic, 19230415, 39, 04 97000941, 6850488, 7
rec-38-org,   emiily, stephenson, 1, symers street, , ngunnawal, 2602, sa, 19211008, 23, 02 82614606, 8009220, 6
rec-1897-dup-0, katie, jehel, 11, fink crescent, , downrer, 2902, nsw, 19790213, 37, 07 28341691, 7775708, 7
rec-483-org,   jared, dent, 4, cockle street, , fraser, 2904, qld, 19091023, 22, 03 35895924, 6057793, 3
rec-235-org,   darcy, white, 1, wettenhall circuit, , lyons, 2609, wa, 19130222, , 08 53488529, 1012333, 3
rec-1652-dup-0, lachlan, campbeol, 7, miller street, , dufu, 2602, wa, , 24, 08 00386965, 2994167, 5
rec-1079-dup-0, emiily, stronach, , baileyqspkace, , hughes, 2615, w, 19731220, 22, 02 12809110, 6445398, 5
rec-62-dup-0, finn, petdkz, 95, antis street, glenwood homes, fraser, 2905, vic, 19540630, 30, 02 43663474, 9731146, 5
rec-1360-org,   wilson, lademan, 25, medworth crescent, , page, 2905, nsw, 19291223, , 08 37295841, 1152983, 7
rec-882-org,   , pyrgos, 52, castlereagh crescent, , higgins, 2905, vic, 19680702, 22, 07 77587606, 4263039, 3
rec-312-dup-0, vereb, jack, 92, beddomep vakce, kokoda hostel, calwell, 2903, nsw, 19271109, , 07 90067771, 4918418, 6
rec-1705-dup-3, nicklad, harrington, 21, riverglen marina, ringrose crescent, comoder, 2913, wa, 19850821, 39, 07 07391294, 2910983, 6
rec-1460-org,   jayden, godfrey, 34, canberra avenue, , turner, 2612, qld, 19790213, 26, 04 82989653, 8491951, 8
rec-47-org,   billy, giannoni, 26, , fine-a-lea, farrer, 2615, qld, 19461121, 34, 08 11709995, 5092040, 2
rec-868-org,   hunter, clarke, 16, sommerlad place, burnie north west private hospital, gordon, 2602, vic, 19710126, 38, 02 31797863, 9881221, 6
rec-1094-dup-2, tara, coppock, 97, binns qureet, flr 5 john flynn medical centre, boorowa, 2611, nsw, 19190105, 34, 08 13427225, 9389650, 0
rec-378-dup-1, jaj, ryan, 18, dalley crescent, rocklands, stirling, 2609, nsw, 19250722, 37, 08 45414912, 1825320, 4
rec-617-org,   lilian, barges, 44, mcburney crescent, , page, 2611, sa, 19661215, 30, 07 19757886, 4883883, 3
rec-436-org,   luke, boekel, 9, hawkesbury crescent, , deakin, 2905, nsw, 19240524, 24, 02 32631652, 7617954, 8
rec-196-org,   katie, mccarthy, 61, dolling crescent, belandra, spence, 2902, nsw, 19040816, 28, 04 77620613, 6888603, 6
rec-1344-org,   jarred, felmingham, 66, minnta place, , page, 2615, qld, 19560510, , 02 04387684, 9465133, 1
rec-1316-org,   edward, toms, 555, beasley street, campaspe, page, 2605, vic, 19930906, , 02 78604149, 3786066, 2
rec-1843-dup-2, max, morrlion, 24, waite street, , palmerston, 2906, nsw, 19700907, 37, 04 45235150, 4174147, 8
rec-1198-org,   blakeston, weaver, 23, wedgewood close, , reid, 2614, sa, 19111229, , 04 63983842, 4692892, 1
rec-1894-org,   jacinta, , 6, marconi crescent, plumpton park, holt, 2905, , 19840502, 21, 02 14322093, 7277109, 0
rec-899-dup-4, maddison, verco, 29, weathersk street, , conder, 6202, sa, 19740289, 31, 07 34048132, 6790541, 4
rec-1512-dup-0, jsd, moerkerke, 9, tepper circuit, inverneath, curtin, 2601, nsw, 19621108, 31, 02 66679977, 4359019, 1
rec-244-dup-2, brandon, godfrey, 1, molloy crescent, , holt, 2615, nsw, 19811129, 21, 04 76852909, 9433592, 5
rec-1386-org,   kadin, mckerlie, 24, fisken crescent, , conder, 2615, wa, , , 02 12547351, 2390644, 7
rec-439-dup-4, thomas, broughan, 0, dandenong court, airforce memorial estate, ainslie, 2607, , 19550210, 53, 02 75517641, 8189959, 5
rec-1139-org,   nikita, boyle, 12, casey crescent, , holt, 2607, nsw, , 26, 02 06909266, 9985943, 9
rec-619-dup-4, phver, hislop, 50, hollis place, , 2905, rivett, tas, 19520413, 21, 08 23456774, 9923057, 9
rec-736-dup-2, brett, gssef, 67, strzelecki crescent, goomaram, o'connor, 2617, nsw, 19906602, 33, 02 19104253, 4016134, 1
rec-467-org,   sam, webb, 163, campaspe circuit, torrington, deakin, 2902, qld, 19700221, , 02 56531818, 9127507, 2
rec-1326-dup-4, jack, ryach, 4, taylor street, , calwell, 2611, qlf, 19050618, 33, 04 26019141, 4660557, 3
rec-1078-dup-0, mitchell, clahke, 5, cooneyliurt, , flynn, 2904, sa, 19210710, 29, 02 82059267, 1234032, 4
rec-1809-org,   william, arndt, 40, cowper street, , hackett, 2611, , 19091227, 30, 07 70109096, 8396135, 7
rec-1823-org,   dylan, ryan, 104, baker street, , isaacs, 2617, qld, 19281013, 34, 08 61144463, 5394218, 9
rec-853-dup-0, sam, baddeley, 9, sharwoodgvarescent, , torrens, 2913, nsw, 19030306, 29, 07 51547441, 2982279, 3
rec-72-dup-0, elana, morrison, 15, carina street, , kingston, 2116, g, 19821018, 37, 04 57593776, 1917177, 2
rec-726-dup-4, maya, clarke, 20, storey street, whiskers hill, dickskon, 2906, vi, 19031022, 27, 07 05671601, 6556579, 9
rec-1744-dup-1, lachlan, re, 114, augustus close, rowethorpe, o'connor, 2604, , 19320429, 30, 02 98002608, 7584801, 5
rec-1728-org,   noah, kondo, 31, hair place, mt martin, holt, 2607, nsw, 19620210, 30, 04 73999845, 8483675, 0
rec-175-org,   brigette, andrae, 11, jansz crescent, doubtful ck, kingston, 2905, tas, 19551031, 33, 04 36636050, 3376542, 7
rec-1778-org,   rachel, mccarthy, 4, postle circuit, mt warrigal retrmnt vlge, forrest, 2615, , , 30, 03 75557815, 2127678, 0
rec-160-org,   zali, beelitz, 7, pennefather street, , wanniassa, 2913, qld, 19951029, , 08 19151740, 7579092, 7
rec-642-dup-2, holly, ryan, 139, mckay garden, , kaleen, 2617, , , 19, 04 39705060, 6715425, 2
rec-1171-dup-1, , paterspn, 2, seccombe place, rosehill, theodore, 2615, vin, 19825731, 31, 08 11579162, 2891838, 0
rec-978-dup-1, mitchell, clarke, 45, pither dose, , chifley, 2905, wa, 19841926, 35, 03 93732018, 5129890, 6
rec-363-dup-0, chelsea, szipko, 4, waite street, alexandra racecourse, kaleen, 2913, , 19681022, 27, 02 33273853, 2806884, 9
rec-1573-dup-0, , chloe, 2, buriga street, , florey, 6230, act, 19090714, 33, 02 30500294, 8505243, 6
rec-956-dup-4, samiel, butt, 31, leahy close, ballawinna stud, wagso, 2611, taxs, 19291001, 24, 02 77706629, 6514708, 2
rec-298-dup-2, peta, cady, 49, lawleyostreet, , hakl, 2602, nsw, 19761210, 26, 04 97242710, 5071730, 4
rec-155-dup-1, lucas, tiggeman, 37, dolling crescent, white house, kambah, 2603, nsw, 19330318, 25, 02 89659845, 1488280, 7
rec-330-org,   domenique, lowe, 58, dickinson street, burnside, hackett, 2904, qld, , , 02 41854929, 1041334, 2
rec-375-dup-0, isabekla, griesrn, 47, ferguson circuit, , aranda, 2607, , 19510193, 24, 08 18764057, 7213664, 4
rec-484-org,   lachlan, vande weyer, 10, barada crescent, ctge 25, campbell, 2611, vic, 19500603, 28, 04 89428031, 6488748, 0
rec-792-dup-0, anarixc, goldswpirthy, 91, fullerton crescent, , higgins, 2611, nsw, 19180425, , 08 90141184, 2816888, 1
rec-1437-dup-1, amy, , 9, rounsevell street, , cook, 2602, tas, 19540126, 19, 04 39807367, 2774065, 7
rec-1379-org,   paige, kulbach, 56, edge place, , isaacs, 2906, vic, 19220823, 23, 04 10484686, 2891158, 9
rec-1348-dup-0, kaela, tompkin, 165, bargang cfdscent, maalancamp, banks, 2906, nsw, 19492804, 41, 07 95324696, 5795118, 0
rec-385-dup-0, grace, wynnei, 926, bellchambers crescent, , isabellalplains, , qld, 19770818, 30, 08 37756732, 8703114, 8
rec-382-dup-3, niikta, zilm, 18, weavers drescent, , pemrce, 2608, vic, 19471112, , 04 56246600, 3189526, 1
rec-310-dup-0, oliver, perfe, 93, stedt leggatt, , pearce, 2913, vic, 19830710, 31, 03 72270542, 9430384, 8
rec-1492-dup-0, jedsica, braithwaite, 7, , , ngunnswal, 2905, act, 19500411, , 08 56143918, 6307764, 6
rec-1328-org,   adrian, crook, 145, yantara street, burnside, calwell, 2905, nsw, 19590225, 34, 02 04608035, 8663247, 5
rec-314-dup-2, jeremiah, noble, 15, kennewelk place, hopkins st clinic, evatt, 2611, wa, 19050325, , 07 20203247, 3560419, 0
rec-1726-dup-1, katelyn, carmody, 27, hopkins street, wilsonton medical centre, kaleen, 2615, nsw, , , 03 20194286, 8585580, 0
rec-1226-dup-1, rohan, carbhne, 32, yambina crescent, , weston, 2602, nsw, 19450604, 29, 08 47214363, 8082999, 9
rec-522-org,   daniel, kiss, 4, staughton place, , mawson, 2611, vic, 19440808, 19, 02 75391970, 1078962, 5
rec-212-dup-0, caleb, kearbs, 92, hemmings crescent, , weetangera, 2612, wa, 19440218, 18, 08 13436758, 2857744, 8
rec-884-dup-0, jasmine, mccarthy, 15, byrne street, , flynn, 2614, vifvd, 19610904, 33, 03 98283962, 6593412, 7
rec-1947-dup-0, jessica, butt, , twelve trees crescent, gottabe appy park, monash, 2614, sa, 19703944, 33, 07 86370430, 2088876, 7
rec-1063-dup-0, george, zalu wki, 7, brain street, , giralang, 2607, wa, 19770111, 27, 07 31385501, 2461152, 1
rec-1381-org,   jackson, wilkins, 23, murrung crescent, brookvale, kambah, 2906, sa, 19960314, , 08 80951200, 9121055, 0
rec-150-dup-0, kaselow, mae, 22, templestowe avenue, aprt 18 the village, evatt, 2615, sa, 19551018, , 08 64074630, 8272710, 3
rec-443-dup-4, geotgia, whitd, 120, leavold place, , deakin, 2641, , 19416016, , 04 58568468, 6405807, 8
rec-97-org,   joel, green, 31, chuculba crescent, , yarralumla, 2902, vic, , 30, 04 23831177, 4609492, 3
rec-1164-dup-4, josha, ung hang, 47, , , holt, 2614, nsw, 19930323, 19, 04 55388566, 1282585, 1
rec-1974-dup-2, jamie, formichella, 157, kneebone street, villd 2, kaleen, 2786, , 19600704, , 03 94089775, 4168443, 4
rec-23-dup-3, domknit, clarke, 9, mackie crenscent, , chifley, 2607, vic, 19370292, 26, 02 94433425, 4635210, 8
rec-1408-org,   angelica, quilty, 26, armbruster street, , chisholm, 2615, qld, 19791210, , 08 92086670, 2535020, 4
rec-789-dup-0, schultheis, madeleine, 45, maccallu tdircuit, , kambah, 2604, vic, 19310508, 39, 03 42264913, 8803533, 2
rec-772-org,   dayna, jervis, 12, tazewell circuit, , torrens, 2602, qld, 19441012, 23, 04 22316624, 5848104, 2
rec-1216-org,   stephanie, simmonds, 197, fossey street, , evatt, 2603, nsw, 19780522, 35, 04 56273120, 2654969, 5
rec-1808-dup-0, neneh, burnell, 3, cooney c ourt, , wara manga, 2695, , 19910902, 31, 04 53853310, 3942879, 5
rec-1425-dup-1, aidan, excell, 77, davenport street, , bradob, 2906, nsw, 19740504, 32, 04 11337915, 6308048, 7
rec-1124-org,   joel, rudd, 4, goodparla street, , gordon, 2905, vic, 19010923, 27, 03 91133191, 9481743, 6
rec-344-org,   jack, pascoe, 209, john russell circuit, wundaru, o'connor, 2602, nsw, 19521113, 42, 04 77631745, 9020191, 7
rec-1049-dup-0, emiily, , 13, mcconnel zrescent, , page, 2612, act, 19620527, , 04 01244922, 7455361, 9
rec-759-dup-0, alexander, robison, 10, paul coe crescent, royal brisbane hospital, rivety, 2904, vic, 19099617, , 02 34990982, 7540601, 0
rec-34-org,   adrian, white, 24, taronga place, glenlee, palmerston, 2902, nsw, 19190616, 25, , 7532267, 6
rec-1354-dup-2, marianne, cullinkane, 28, dethrisjgddstreet, , narrabundah, 2602, sa, 19500811, , 08 08496408, 9471218, 0
rec-1286-dup-0, james, hammer, 19, moor etreet, , torrens, 2606, qld, 19941003, , 02 87870335, 2956413, 3
rec-1157-dup-1, abbey, wilkis, 5, neales street, , canberra, 2600, vic, 19390516, , , 1655254, 7
rec-184-org,   caitlin, lomman, 6, somerset street, , oxley, 2900, sa, 19930424, 33, 08 56377311, 3840674, 7
rec-206-org,   lynton, nguyen, 20, arnhem place, rosetta village, weston, 2612, sa, 19671228, 30, 02 58595198, 2266622, 9
rec-1142-dup-0, samyzl, germinario, 9, , , mawson, 2605, tas, 19223406, 24, 03 06155232, 5184834, 6
rec-1152-org,   zoe, peachey, 4, ballumbir street, cliffreen, isabella plains, 2602, , , , 08 98019237, 4522707, 0
rec-1083-org,   zachary, mildren, 2, galvin place, , bonython, 2600, , 19791211, 26, 08 72406601, 3111012, 8
rec-449-dup-2, charlotte, pirnke, 22, winneckehmstreet, , holder, 2602, act, 19070226, , 08 99525409, 1140370, 0
rec-946-dup-2, harrislh, spicer, 6, gasking close, glenview, gordon, 2525, nsw, 19290724, 27, 07 88814643, 7663399, 1
rec-1808-org,   neneh, burnell, 3, cooney court, , waramanga, 2604, , 19970202, 31, 04 53853310, 3942879, 5
rec-1319-org,   danny, boyle, 5, freda gibson circuit, , narrabundah, 2617, nsw, 19670410, 42, 07 05698324, 7124980, 5
rec-1393-org,   connor, greenberg, 216, bentham street, , phillip, 2904, wa, 19951109, 24, 07 47585221, 4129594, 3
rec-94-dup-1, makenze, fitt, 52, bunduluk crescent, , canberra city, 2602, vic, 19230528, , 08 02752586, 3881337, 7
rec-1990-dup-2, hamzs, coulson, 16, forbes street, , dickson, 2611, nsw, 19870225, , 08 84415099, 8881951, 6
rec-1828-org,   charlie, hyland, 13, howarth place, , ngunnawal, 2607, nsw, 19090503, 26, 04 38773773, 2039442, 2
rec-1426-dup-0, isabella, wykmans, 8, , eureka, downef, 2614, vic, 19351294, 28, 03 39638529, 8097442, 7
rec-1309-org,   jessica, beattie, 9, colebatch place, water view, evatt, 2615, vic, 19411001, 35, 04 08369627, 3328941, 2
rec-164-org,   lilian, bishop, 148, kareelah vista, bendigo retirement village, bonython, 2902, qld, , 27, 08 65090687, 9136205, 8
rec-1997-dup-1, ashley, lipscombe, 133, strickland crescent, foxlea, downer, 2602, wa, 19670420, , 02 08633913, 3501469, 1
rec-1696-org,   william, brock, 28, wakefield avenue, , yarralumla, 2905, , 19250420, 21, 07 91065489, 1781217, 8
rec-1354-dup-0, marianne, cullihnane, 28, dethridge atreet, , narrabundah, 2602, sa, 19500811, , 08 08496408, 9471218, 0
rec-1845-dup-0, jaydeh, hinks, 65, twamley caescent, legend park, weston, 2600, wa, 19070827, 22, , 2210522, 8
rec-1063-dup-3, george, zaluski, 7, vidal szyreet, , girahang, 2603, wa, 19770111, , 07 31385501, 2461152, 1
rec-471-dup-1, olivi, kasehagen, 1, lockhart place, , kambah, 2607, nsw, 19421082, 32, 04 41103790, 9035741, 6
rec-161-dup-0, daniel, colen, 173, buik plsce, , kaleen, 2617, , , 30, 04 08630044, 1702253, 8
rec-1840-org,   oliver, pinnuck, 150, appel crescent, ulva, kambah, 2902, , 19430310, 23, 07 56851608, 2055620, 0
rec-50-dup-3, dale, grob y, 2256, , medcl cntr (cnr queen s street, kambah, 2913, vic, 19811124, 49, 03 19226483, 4768658, 3
rec-663-dup-3, , dixcln, 5, hannan crescent, , oxley, 2913, , 19880225, 33, 04 44826813, 6224058, 0
rec-1215-dup-0, elena, bottrorf, 45, hobbs street, the willows, nicholls, 2601, , 19961614, , , 3522706, 3
rec-1667-dup-3, tayah, meadows, 258, axon street, , kamsh, 2905, vic, 19061019, , 04 11029678, 7454520, 4
rec-352-org,   melanie, dixon, 238, barangaroo street, , nicholls, 2913, wa, 19450428, 26, 07 78308566, 1172559, 6
rec-1222-dup-2, isabella, honeyqhrch, 100, mills place, , hawker, 2615, wa, 19130702, 34, 08 48497686, 9228678, 7
rec-947-org,   lily, hope, 80, balonne street, lavender farm, fraser, 2913, wa, 19890814, 31, 08 05456883, 1313793, 2
rec-894-dup-2, brinley, clarke, 19, dewar place, , 2900, bradd4o, vic, 19340621, , 07 93562992, 1857908, 3
rec-307-dup-0, annabel, kahlon, 3, larakia street, , theodore, , vic, 19590113, 31, 08 89781061, 8618214, 4
rec-1931-dup-1, charlie, wheatley, 22, brownless street, , wanniassa, 2618, wa, 19801829, 32, 04 24341455, 8552248, 2
rec-1110-org,   jade, bradshaw, 22, mcwhae circuit, glenburn, kambah, 2903, nsw, 19480330, 31, 08 44257453, 6582106, 0
rec-1843-dup-0, mass, morrison, 24, waite street, glamiston, palmevton, 2906, nsw, 19700907, 37, 04 45235150, 4147147, 8
rec-1157-dup-0, abbey, wilkihs, 6, neales steeet, , canberra, 2690, vic, 19390516, , 07 74350284, 1655524, 7
rec-301-dup-3, joshua, aiptn, 102, wilson crescent, , condeer, 2611, vic, 19190068, , 02 44405670, 2339899, 5
rec-559-dup-2, ella, labrin, 33, , , dunlop, 2600, qlf, 19530825, 30, 08 66790925, 3500228, 6
rec-1920-dup-1, joshua, wilkins, 48, sharwoodicrescent, eleiwah street, deakin, 2611, wa, 19130918, 33, 08 76136885, 4522239, 0
rec-400-dup-1, boutchard, hai, 36, griffitgs dtreet, , page, 2617, qld, 19470903, 41, 04 67453772, 9566165, 2
rec-1221-dup-1, oliver, boromsa, 4, , red hills, fraser, 2904, vic, 19611015, 21, , 4458083, 5
rec-1980-dup-1, tara, lowe, 37, , , belconnen, 2602, , 19700202, , 02 05849020, 1555458, 5
rec-1698-dup-0, lu ccd, , 1408, barwon street, , gowrie, 2602, , 19980699, 30, 08 73920828, 7468499, 3
rec-740-org,   caresse, goldsworthy, 41, phillip avenue, , curtin, 2902, vic, 19720517, 29, 04 89434367, 6813403, 7
rec-1492-dup-1, jessna, braithwaite, 915, , , ngunnawal, 2905, act, 19501031, , 08 56143918, 6307764, 6
rec-1691-dup-1, anthony, pignalosa, 19, steele street, , flynn, 2602, , 19760960, 29, 04 57134017, 9407131, 4
rec-745-org,   madison, whale, 31, meldrum street, , curtin, 2600, tas, 19600716, 36, 08 66075188, 6382575, 5
rec-777-dup-1, emiily, white, 20, hazlitt glade, , isabella plains, 2602, , 19829520, 22, 03 96023971, 2097986, 4
rec-1674-org,   alex, smallacombe, 131, hunter street, , belconnen, 2612, vic, 19550228, 29, 02 09836678, 2553707, 7
rec-1074-dup-1, tiafvana, versceoor, 40, , bunkers hill, cook, 2905, qld, 19750622, 26, 02 22115488, 5208709, 1
rec-84-dup-0, lexie, pateeson, 45, , huongold, ngunnawal, 2602, sa, 19060803, , 08 79372317, 3528749, 5
rec-1406-dup-1, emma, clarke, 16, mcburney orescent, , melba, 2611, wa, , 23, 04 45260889, 8163693, 7
rec-1228-dup-0, , aksov, 3, springvalecdrive, , dickson, 2641, nsw, , , 03 94603321, 9919560, 1
rec-1744-org,   lachlan, rees, 114, augustus close, , o'connor, 2604, , 19320429, 30, 02 98002608, 7584801, 5
rec-130-dup-2, emiliy, pasalic, 42, , mooroobie road, gowrie, 2607, qld, 19380402, 30, 07 42323498, 5950606, 0
rec-1223-dup-2, danie, clarkd, 21, zeitz court, villa 5, kambah, 2905, qld, 19680306, 37, 07 18134524, 6486887, 8
rec-156-dup-0, moni, hamelink, 7, crisp circuit, , cutrin, 2913, vic, 19790123, 31, 04 92784910, 4325876, 6
rec-1786-org,   kirra, miles, 15, hare place, , kaleen, 2603, nsw, 19061021, 33, 03 76466811, 3412122, 2
rec-1748-dup-2, cambell, portllck, 123, clarnette place, , kambah, 2615, nsw, 19270925, 28, 03 47957017, 9458901, 6
rec-956-dup-3, samuoel, butt, 31, leahy vlose, ballawinna stud, watson, 2711, tas, 19291001, , 02 77706629, 6514088, 2
rec-1344-dup-2, jarred, felmingham, 5, minnta place, , page, 2615, qld, 19564510, , 02 04387684, 9465133, 1
rec-957-dup-3, , hyland, 225, lyall crescent, weemiah, gordon, 2913, nsw, 19151020, 28, 02 84844535, 4523867, 7
rec-920-org,   bailey, weaver, 61, , eriswell park, chifley, 2604, qld, 19670813, 23, 02 90148494, 2357505, 9
rec-220-dup-0, nicholas, gonzales, 44, baroda, johnson place, richarson, 2615, nsw, 19040926, , 07 93260436, 9320578, 7
rec-185-dup-2, holly, purdon, 37, quandongcsgreet, , torrens, 2905, qld, 19840730, 33, 03 18507730, 5085683, 3
rec-1617-dup-3, sara, base, 10, forrest place, bandaroo, bruce, 2602, , 19861174, 12, 02 29967088, 7523619, 7
rec-719-dup-4, joshua, pride, 19, wheadoahwztreet, villa 5, theodore, 2615, nsw, 19910505, , 08 91753766, 6104684, 5
rec-198-dup-1, thomas, green, 3, antillgotreet, , flynn, 2617, qld, , 43, 07 93823931, 6539449, 2
rec-1009-dup-3, lachlan, bisho, , chewings street, scenic lodge, macquarie, 2617, nsw, , 19, 07 49656405, 8279087, 3
rec-1650-dup-0, charles, zilm, 4, , , kambah, 2903, da, , 92, 04 65483376, 8436443, 4
rec-300-org,   tommi-lee, ryan, 4, vagabond crescent, , spence, 2617, wa, 19860109, 39, 07 43388264, 3873830, 9
rec-1633-org,   felicity, lock, 1, pennefather street, , weston, 2600, nsw, 19140420, 24, 02 96500111, 4744157, 2
rec-392-dup-1, caitlin, burford, 874, cosgrovesd treet, nandillyan ponds, canberra city, 2906, nsw, 19000207, 28, 07 90756732, 1680434, 9
rec-1462-dup-0, lily, sires, 28, starling place, peridon vlge, amaroc, 2631, nsw, , 31, 02 67527958, 8962426, 1
rec-503-dup-3, exell, leh, 15, port jacksomn circuit, scottsdale, torrens, 2602, vic, , , 04 81922195, 6985638, 9
rec-837-dup-2, jack, napora, 5, pennington crescent, , kambah, 2680, act, 19520228, 24, 08 08666360, 5976065, 0
rec-108-org,   nicholas, castelluzzo, 19, macalister crescent, sunny-brae, phillip, 2905, vic, 19060927, 28, 08 94959268, 1767631, 9
rec-264-org,   holly, campbell, 44, humble court, sec 107, waramanga, 2905, nsw, 19900126, , 02 00297391, 3003777, 1
rec-337-dup-0, conner, painter, 196, darlinjsteeet, wellwood, ngunnawal, 2615, nsw, 19900710, 26, , 3529741, 9
rec-495-dup-4, michael, laing, 14, bandjalong crescent, , isaacs, 2136, nsw, 19950921, 27, 04 53912334, 8273170, 4
rec-1883-dup-3, mccarthy, luke, 89, bingley vrescent, , gowrie, 2905, qld, , 35, 04 35982660, 1519133, 4
rec-815-org,   eliza, ganesharajah, 2, bega place, , wanniassa, 2615, vic, 19940213, 31, 08 68286005, 3436719, 0
rec-93-dup-3, jade, bishop, 32, , the meadows, ngunnawal, 2904, qe, 19850618, , 03 69413388, 6128183, 7
rec-584-dup-3, lachlsn, stanley, 45, reayzlace, , holt, 2913, nsw, 19399052, 22, 08 65979339, 7745533, 0
rec-1708-dup-1, anastasia, cambell, 10, lett place, mountai views, dowehr, 2604, wa, 19020401, 23, 04 03922492, 5469444, 5
rec-1993-org,   olivia, dugdale, 190, brunnich place, tobruk hse, wanniassa, 2904, qld, 19860811, 30, 04 67140027, 1071579, 8
rec-520-dup-0, marcjb, parr, 35, alli acl, , evatt, 2607, nsw, , , 02 34442123, 2599831, 3
rec-1979-dup-1, josh, heson, 202, folingsb ystreet, , , 2904, vic, 19547921, 02, 08 67327066, 8961441, 7
rec-1650-org,   charles, zilm, 40, bilby place, , kambah, 2903, wa, , 29, 04 65483376, 8436434, 4
