rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-182-org,   indiana, ryan, , torrens street, , castletown, 3055, vic, 19230210, 23, 02 36385045, 1147582, 7
rec-14-org,   riley, apted, 27, dawes street, davrnpk, currimundi, 4065, nsw, 19080101, 30, 07 06987777, 6862484, 0
rec-278-org,   emma, whiteley, 180, dexter street, , mount eliza, 4207, , 19531017, , 03 61299496, 5606124, 4
rec-155-org,   luke, rusling, 108, tyson street, , north sydney, 4151, nsw, 19280119, , 03 52803870, 2444951, 0
rec-7-dup-0, max, campbell, 165, cruikshank street, ewinga, mosman, 4869, tas, 19240114, 34, 07 48181478, 9167372, 0
rec-113-org,   vianca, paterson, 28, badimara street, lorimere, springfield, 7315, vic, 19991101, 29, 08 83729233, 6480150, 1
rec-174-dup-0, jessica, stubbs, 11, foxall street, , williamstown, 2150, vic, 19270113, 18, 08 41139857, 7397028, 3
rec-241-org,   jake, , 10, bonython street, , brighton, 2170, qld, 19251005, 33, 04 06345972, 2965205, 2
rec-206-dup-0, isabella, stanley, 18, simpson jstreet, riverwalk one, mokine, 4127, wa, , , 04 68716326, 7487665, 9
rec-147-org,   patrick, pronk, 13, quambone place, brentwood vlge, forbes, 6280, sa, 19040703, 34, 04 59524728, 2068645, 8
rec-152-org,   jack, steinert, 26, burkitt street, montado, benowa, 5050, nsw, 19170423, 33, , 5989812, 2
rec-318-org,   vianca, pagden, 198, trenwith close, anglican guest village, burleigh waters, 2650, nsw, 19330501, 20, 03 27573426, 5016025, 7
rec-366-org,   shelby, belperio, 289, , rawdon, ascot, 2906, tas, 19670304, 34, 04 33795867, 4923604, 1
rec-195-org,   isaac, mcclelland, 3, chifley place, , lismore, 6446, qld, 19630503, , 08 07936859, 2176061, 6
rec-94-org,   joshua, christo, 37, james street, , malvern, 2483, tas, 19070805, 22, 07 30912836, 1765162, 7
rec-161-dup-0, samuel, blake, 112, cockburn street, , granville, 2611, , 19250123, , 07 57365697, 8572580, 4
rec-427-org,   samuel, mahony, 3, trickett street, urambi vlge, blacktown, 3181, vic, , 24, 07 61415448, 3963867, 9
rec-322-org,   connor, arragon, 16, heard street, , botany, 2428, vic, 19401023, 31, 02 98937814, 3117714, 0
rec-225-dup-0, evangelia, mezle, 30, diamond street, , turners marsh, 6210, nsw, 19620228, 35, 04 58200041, 4336624, 0
rec-174-org,   jessica, stubbs, 11, foxall street, , williamstown, 2150, vic, 19271013, 18, 08 41139857, 7397028, 3
rec-428-dup-0, charlee, doingo, 20, fidler court, , cranbourne, 2088, sa, 19990301, 41, 08 11743117, 7088884, 2
rec-328-dup-0, clain, verschlor, 153, glossop crescent, rowanbrae, wyalkatchem, 6751, wa, 19001006, 42, 02 64404267, 5829957, 2
rec-303-dup-0, adam, neville, 17, kauper street, karrara, laurieton, 3019, act, 19951201, 34, 08 23357416, 6368188, 7
rec-182-dup-0, indiana, ryan, , torrens street, , castletown, 3055, vic, 19230120, 23, 02 36385045, 1147582, 7
rec-361-dup-0, joshua, richmond, 4, borrowdale street, , coonawarra, 2456, wa, 19270117, 34, 08 63752714, 5449700, 0
rec-311-dup-0, ewan, pegg, 155, tauchert street, , eudinda, 3280, wa, 19650126, 20, 03 10111573, 8974417, 5
rec-485-org,   jessica, white, , mayo street, mulvra, tekowai, 3029, wa, 19590301, 17, 02 70561144, 8658939, 2
rec-156-org,   matilda, shepherd, 1, gsell place, , kardinya, 3268, nsw, 19411128, , 08 75245009, 9254929, 0
rec-232-org,   brooke, van der hoek, 760, nuyts street, rocky bend, long jetty, 2430, nsw, 19391001, , , 8386071, 8
rec-70-dup-0, hannah, zilm, 4, mueller street, , warrandyte, 2318, nsw, 19780125, , 08 70032627, 3548171, 3
rec-434-org,   nathan, campbell, 4, kurrama close, , sunshine north, 6056, nsw, 19270822, 37, 04 76520587, 2129752, 9
rec-3-org,   kiana, mcclelland, 118, kenyon circuit, cara hill, south west rocks, 4350, nsw, 19430311, 25, 03 23798440, 8047722, 9
rec-309-dup-0, jordyn, leditschke, 53, cassinia street, grey oaks, mill park, 4837, qld, 19750220, 22, 04 14299279, 3325373, 2
rec-308-org,   lacey, matthews, 120, buggy crescent, , punchbowl, 4221, wa, 19380418, 35, 07 63452293, 8373736, 7
rec-303-org,   adam, neville, 15, kauper street, karrara, laurieton, 3019, act, 19951201, 34, 08 23357416, 6368188, 7
rec-63-dup-0, zac, schuster, 1, kerkeri close, , frankston, 4702, , 19160905, 38, 07 05742197, 2259992, 4
rec-111-org,   william, webb, 112, plowman place, kergunyah, toolleen, 6208, wa, 19050402, 30, 07 14273318, 7556123, 3
rec-250-dup-0, madison, , 30, callabonna street, , hoppers rossing, 2666, sa, 19311110, 20, 08 22043008, 5810832, 1
rec-319-dup-0, rachel, thorpd, 46, gabriel place, , greenacre, 6162, nsw, 19360901, 31, 07 19362329, 3795999, 3
rec-326-dup-0, tara, clarkh, 12, glossop crescent, tarqua, point turton, 3219, nsw, 19290329, 38, 07 78411069, 8959685, 1
rec-92-dup-0, caleb, godfrey, 32, embley street, glentryst, burleigh heads, 2877, vic, 19780323, 33, 02 10277132, 4889883, 5
rec-484-org,   angus, croker, , mclellan place, strathmore vineyard, belmont, 2090, nsw, 19071222, , 08 89366622, 8397298, 0
rec-487-org,   emiily, covino, 7, barlow street, , lockleys, 5069, qld, 19500318, 27, , 4901324, 5
rec-320-org,   nathan, green, 186, bellinger circuit, trail view, ballan, 2641, vic, , , 08 37995828, 3995299, 3
rec-386-org,   keeley, morrison, 21, thomas hales place, the tops, west kempsey, 3206, nsw, 19661004, 27, 04 34067992, 8154135, 3
rec-404-org,   brianna, wheatley, 26, blandon place, , wallsend, 3825, sa, 19400729, 24, 07 67279448, 9182196, 1
rec-112-dup-0, felicity, matthews, 2, mcinnes street, st vincents hospital, peterhead, 2262, sa, 19089910, 27, 02 21536468, 4823076, 5
rec-102-dup-0, nicholas, gorjan, 7, bacchus circuit, nunkeri, yagoona, 3196, wa, 19846007, 33, , 8696802, 7
rec-342-dup-0, phoebe, stanley, 9, mein pltce, , ormond, 3184, wa, 19220611, , 07 87241307, 2507474, 8
rec-439-dup-0, jessica, webb, 35, jondol pcace, jodayne, northbridge, 4305, qld, 19140115, , 02 56742546, 9458637, 6
rec-147-dup-0, patrick, pronk, 13, templeton street, brentwood vlge, forbes, 6280, sa, 19040703, 34, 04 59524728, 2068645, 8
rec-458-dup-0, luke, arbuckle, 56, rounsevell street, , dandenong north, 3903, nsw, 19151116, 22, 07 59933559, 8751111, 4
rec-46-dup-0, , shepherd, 47, bertram street, civic centre, belrose, 2350, wa, 19160513, 28, 08 99436699, 9457886, 0
rec-33-org,   bailey, twin, 166, poynton street, medical centre, clifton springs, 4116, nsw, 19030331, 26, 04 69816104, 7389585, 1
rec-338-dup-0, luke, sherriff, 21, fristrom crescent, john flynn medical centre, bondi junction, 3148, vic, , , 02 56436486, 7201724, 7
rec-173-org,   levi, dunnicliff, 5, balanu place, , yarrawonga, 3156, , 19310113, , 04 73810414, 4027590, 3
rec-407-dup-0, stirling, berry, 17, fraenkel street, , devonport, 0810, sa, 19480730, , 03 03243327, 3964636, 5
rec-343-dup-0, neve, leane, 19, kelleway avenue, telemon, hawthorn, 3500, qld, 19750820, 27, 03 81539468, 9447398, 7
rec-302-dup-0, maz, stingle, 3, stockman crescent, , macquarie fields, 6076, , 19150708, 26, 08 87168467, 1671903, 3
rec-7-org,   max, campbell, 165, cruikshank street, , mosman, 4869, tas, 19240114, 34, 07 48181478, 9167372, 0
rec-180-dup-0, connor, lahey, 1, candlebark close, pontresina, southern cross, 3037, nsw, 19990126, 41, 07 44807788, 6660879, 9
rec-493-dup-0, brianna, eyles, 22, windradynr street, luskin court, kedron, 6155, vic, 19220401, 26, 04 10918063, 3766143, 6
rec-435-org,   ethan, gladman, 35, discovery street, nuffield village, south perth, 2281, nsw, 19450906, 31, 02 44817707, 2776770, 2
rec-245-org,   jack, mort, 30, wolfingham place, , loganholme, 2480, qld, , , 07 14899815, 4418186, 6
rec-19-org,   lachlan, doman, 49, mcgee place, , greendale, 2008, nsw, 19050807, 41, 08 43861085, 6967205, 8
rec-75-org,   jasper, block, 18, dann close, , bedford park, 4218, nsw, 19500529, 24, 07 24470767, 6785710, 9
rec-244-dup-0, elijah, luckman, 16, cotter place, , canley heights, 2444, qld, 19891252, 30, 08 60754619, 2704414, 1
rec-277-dup-0, brianna, grafanakis, 35, tillyardedrive, , ballarat, 2130, nsw, , 35, 07 20418383, 4306611, 2
rec-401-dup-0, kristen, tzeegankoss, 40, earle place, , toowoomba, 4159, sa, 19510331, 30, 07 39477728, 4949884, 3
rec-158-org,   teneille, clarke, 10, wambaya crescent, , safety beach, 3169, vic, 19100630, , 08 28815209, 4479474, 3
rec-412-org,   timothy, stephenson, 8, bednall place, , brookfield, 3020, , 19991019, 23, , 1432508, 7
rec-330-org,   samir, milburn, 33, dryandra street, , toowoomba, 5606, nsw, 19441217, 31, 04 83043924, 6555568, 5
rec-342-org,   phoebe, stanley, 9, mein place, , ormond, 3184, wa, 19220611, , 07 87241307, 2507474, 8
rec-377-org,   willow, clarke, 3, beazley crescent, lake kennedy street, newcastle, 3186, , 19340329, 19, 04 79771439, 5757274, 7
rec-418-org,   isabella, white, , taronga place, peak view, bracknell, 2810, tas, 19121007, 39, 07 51935983, 3042090, 9
rec-481-dup-0, erin, wheatley, 26, dobie place, , wallsend, 2665, qls, 19521027, , 03 76473521, 3980530, 7
rec-318-dup-0, vianca, pagden, 198, trenwith ckose, anglican guest village, burleigh waters, 2650, nsw, 19330501, 20, 03 27573426, 5016025, 7
rec-169-dup-0, reeve, morrison, 78, booroomba station, aprt 59, greensborough, 6025, tas, 19140517, 24, 08 71092022, 8355242, 7
rec-236-dup-0, jayden, white, 25, portus place, , blacksll, 4874, qld, 19370630, 21, , 7613548, 7
rec-125-dup-0, liam, whit, 120, eungella street, , mount nelson, 4701, vic, 19360906, 29, 04 13708682, 8738251, 7
rec-444-dup-0, , clemes, 22, wagga street, , marburg, 2229, , 19780805, 26, 08 66117862, 5962704, 5
rec-325-dup-0, yasmin, sinicins, 132, grounds crescent, tarrenlea, frenchs forest, 4151, nsw, 19007723, 21, 03 52106189, 4970701, 7
rec-198-dup-0, daniel, vimpany, 7, hilton close, oaklands village, giralang, 2611, vic, 19602002, 19, 08 22270299, 4994877, 6
rec-10-dup-0, alissa, herbjrt, 110, , , kogarah, 3199, nsw, 19790307, 38, 08 84815602, 2099266, 2
rec-475-dup-0, hollie, reid, 75, karrugangzcircuit, , panorama, 4820, vic, 19350508, 35, 08 30217508, 8927932, 9
rec-430-org,   lachlan, tu, 16, bengee place, clarence village, ashfield, 3018, sa, 19840404, 23, 03 29181947, 4341646, 8
rec-142-org,   kai, clarke, 60, mackie crescent, , mansfield, 6260, sa, 19720124, 30, 03 12327359, 9315325, 9
rec-263-org,   jye, green, , pinkerton circuit, fleurbaix, gumdale, 2032, vic, , 21, 08 94537075, 9815305, 3
rec-404-dup-0, brianna, wheatley, 26, blandon place, , wallsend, 3825, sa, 19400729, 24, 07 67279448, 9183196, 1
rec-358-dup-0, timothy, noble, 25, bousteadcircuit, , keilor east, 2022, , 19700310, 26, 08 20674486, 2116795, 3
rec-138-org,   alivia, dixon, 9, revill place, , mooroolbark, 2021, sa, 19400205, 33, 08 77431432, 9219453, 1
rec-421-dup-0, hugo, due, 19, barr-smilh avenue, bukkulla, blakney creek, 4814, vic, 19530727, 26, 02 74947079, 6077829, 6
rec-105-org,   abbie, ryan, 20, stow place, , valley view, 4350, qld, 19770313, 37, 07 25675086, 1554288, 5
rec-344-org,   anthony, holme, 31, groom street, , cremorne, 5330, wa, 19601118, 26, 03 54261454, 7114041, 5
rec-359-dup-0, joel, clarke, 60, spencer street, , harford, , qld, 19581018, , 04 29495931, 1766416, 6
rec-454-dup-0, benjakin, clarke, 71, lumbuma place, , marsfield, 2229, nsw, 19760623, 28, 02 75091937, 8868439, 2
rec-438-dup-0, jye, crouch, 16, humble court, palm lake resort, narellen, 6164, nsw, 19110206, , 02 38810203, 8729824, 8
rec-239-org,   sophie, runis, 4, bugden avenue, , windang, 3934, qld, 19320908, , 08 73870708, 5615344, 0
rec-349-dup-0, jacinta, reid, 5, lightfoot crescent, , mooroolhark, 4165, vic, 19280529, 34, 07 61408945, 1202212, 4
rec-157-org,   hollie, , 64, wynter place, , exeter, 6028, vic, 19260530, 32, 04 61560647, 9624853, 4
rec-226-dup-0, annabelle, costain, 20, namadgi circuit, , dandenong north, 3571, qld, 19520215, 23, 02 10047689, 6426481, 4
rec-168-org,   hayley, fullerton, 65, merriman crescent, , jindivick, 2196, sa, 19060314, 29, 02 75471926, 4543857, 1
rec-480-dup-0, lauren, statton, 72, ainslie avenue, , north maclean, 2794, wa, 19560112, 27, , 7958869, 7
rec-132-org,   lachlan, renfrey, 16, , , harlin, 4305, sa, 19200402, 23, 07 14187675, 1013656, 6
rec-190-dup-0, aidan, tardrew, 25, ballarat street, , the bight, 4225, vic, 19915030, 30, 07 58608065, 6287787, 3
rec-79-dup-0, ethan, riede, 6, simmieiplace, , crows nest, 2106, tas, 19121202, 32, 07 35678405, 8638165, 5
rec-70-org,   hannah, zilm, 4, mueller street, wheller garden, warrandyte, 2318, nsw, 19780125, , 08 70032627, 3548171, 3
rec-415-dup-0, jessie, kukla, , brophy street, , torquay, 2400, nsw, 19210403, 24, 03 90642547, 8246981, 7
rec-399-dup-0, charlotte, dixon, 5, wollaston place, lenaroy, robnia, 2207, nsw, 19170806, 37, 03 70082022, 1597143, 7
rec-137-org,   louis, chandler, 384, bear place, ulah, st clair, 4113, , 19531022, , 03 37029392, 7013580, 2
rec-223-org,   jessie, pulford, 13, minehan place, st kilda road, toowoomba, 2143, nsw, 19681228, 23, 03 49130513, 3175526, 9
rec-313-org,   olivia, ferris, 10, titheradge place, , boyne island, 2770, , 19820820, , 02 28277655, 5714683, 6
rec-191-org,   lily, lovelock, 14, fullerton crescent, baptist retirement, st andrews, 4507, wa, 19220513, 28, 02 55606244, 4839276, 8
rec-83-org,   keeley, cundell, 11, jabanungga avenue, , coldstream, 2350, qld, 19830828, 29, 07 79045773, 9260108, 3
rec-131-dup-0, jade, dixon, 30, earle place, , st lucia, 6163, vic, 19195028, 41, 03 16007600, 9888057, 1
rec-281-org,   indyana, twelves, 381, wybalena grove, kellwood, , 5573, nsw, 19960204, , 04 73124905, 5655518, 0
rec-115-org,   nicholas, brain, 7, angas street, , glengowrie, 2280, vic, , 31, 03 85176288, 1027271, 6
rec-208-dup-0, emma, bennker, 15, quambone place, , chittering, 3555, vic, 19160822, 34, 07 94427126, 7134822, 8
rec-30-dup-0, rhett, symons, 17, , , toowoomba, 2500, nsw, 19600813, 28, 03 50029092, 7300441, 1
rec-462-dup-0, thomas, webb, 4, howitt street, st francis village, tin can bay, 4610, , 19610328, 29, 02 24980851, 8987116, 9
rec-258-org,   adam, webb, 4, doyle terrace, tourist park, , 6054, nsw, 19001016, 31, 08 86135005, 8516321, 6
rec-288-dup-0, alyssa, de smeth, 925, aspinall street, , bayswater, 2229, nsw, , 40, 04 94216238, 9673100, 7
rec-315-org,   roberta, matthews, 12, newman crescent, , donnybrook, 4701, sa, 19050830, 28, 07 38812550, 8885482, 6
rec-251-dup-0, emiily, clarke, 210, albermarle place, , pictom, 4573, nsw, , 31, 08 06212714, 9286001, 8
rec-387-dup-0, benjamin, wachla, 6, bendora crescent, , wanneroo, 2208, nsw, 19711017, , 07 24713133, 2139283, 3
rec-414-org,   chloe, tow, 3, , , elizabeth park, 2700, sa, 19230211, , 02 39166679, 3758129, 9
rec-410-org,   natasha, halley, 2, bertel crescent, , rainbow beach, 2016, sa, 19770427, 24, 04 34570824, 9326969, 6
rec-477-org,   amber, ryan, 2, chauncy crescent, northwest medical centre, lalor, 2007, nsw, 19741111, 33, 08 42097850, 3827188, 4
rec-472-org,   chloe, petersen, 32, tindall place, , cremorne, 3125, vic, 19310515, 24, 08 57746376, 1475552, 4
rec-100-dup-0, aidyn, rabe, 174, deloraine street, burrawan, emu park, 2265, vic, 19980322, 72, 02 53435971, 6849396, 9
rec-87-dup-0, , vincent, 24, , , , 2340, nsw, , 25, 08 07397307, 6353806, 3
rec-74-dup-0, liam, bishop, 14, barnard circuit, school residence, urana, 2070, act, 19390711, , 03 95922558, 3338845, 4
rec-331-dup-0, joshua, morcom, 14, giles street, lyndilan, corrimal, 4500, qld, 19550318, 28, 08 84767226, 2759636, 0
rec-335-dup-0, edward, takats, 2, callaghan street, , ingham, 4879, qld, 19190818, 26, 02 51085428, 6603809, 1
rec-376-dup-0, jessie, , 6, bushby place, glenburn, mirrabooka, 2088, wa, 19890404, 25, 03 89038758, 2406650, 6
rec-202-dup-0, jett, carcuro, 1, bambridgelstreet, , cardiff, 4019, nsw, 19350710, 19, 02 71461530, 6050743, 6
rec-254-dup-0, tayla, hobson, 3, kellway street, , coornbong, 3074, wa, 19461009, 30, 07 53299036, 5061640, 5
rec-69-dup-0, caleb, binns, 25, currie crescent, , noble park, 3194, now, 19170903, 22, 08 16177851, 4866627, 7
rec-422-org,   louis, oats, 5, jessup street, , thornlands, 4502, qld, 19900913, , 04 94689083, 6219430, 3
rec-283-dup-0, chelsea, , 151, brebner street, section, villawood, 6503, nsw, 19391008, 35, 04 13361813, 3065745, 0
rec-228-dup-0, sonja, leon, 177, dryandra street, brokenspoke, mount hardey, 4055, sa, 19580605, , 02 84828130, 1504064, 6
rec-419-dup-0, douglas, garfia, 293, ballow crescent, moolooboola, canterbury, 4715, wa, , 35, 03 68231497, 2680752, 9
rec-136-dup-0, nicoa, garden, 79, , , mitcham, 6208, wa, 19560412, 22, 07 71025228, 5911402, 9
rec-324-org,   madeline, torni, 67, hopetoun circuit, , athlone, 2601, , 19720728, 26, 02 95626836, 2553980, 5
rec-433-dup-0, hattoe, stephenson, 1, golden grove, robertson barracks, kyabram, 7011, nsw, , 32, 03 58716535, 3996273, 4
rec-264-dup-0, jack, sumsion, 19, hutchins sbtreet, , elsternwick, 3147, vic, , 29, 02 98188412, 9180878, 4
rec-348-org,   dale, bartel, 102, cockle street, rocor, albury, 3101, qld, 19260923, 36, 02 34522218, 1060733, 8
rec-183-dup-0, elisha, kerslake, 29, goldsborough close, , ringwood north, 4806, qlr, 19020708, 34, 02 70611981, 5402131, 1
rec-116-dup-0, georgia, orchard, 17, colvin tsreet, brentwood vlge, machans beach, 2133, nsw, 19551113, 16, 04 85315662, 6234763, 7
rec-15-dup-0, iain, haggett, 14, syme crescent, , burnside, 2835, sa, 19520805, 28, 03 44665007, 6386174, 3
rec-129-org,   kane, reid, 4, totterdell street, , butler, 2067, vic, 19540617, , 07 92179068, 3126859, 5
rec-360-org,   hannah, lavender, 7, lesueur place, beltunga, miami, 3156, vic, , , 04 80165088, 6527667, 8
rec-293-org,   sophie, santelices, 118, bridge street, goolman street, seven hills, 6054, qld, 19431213, 26, 03 91666949, 9098735, 8
rec-426-org,   mary, sheremetjev, 11, hemmings crescent, caroona village, mont albert, 5024, vic, 19660630, 35, 03 11002830, 4042735, 8
rec-383-dup-0, , condessa, 162, hibbins place, , , 2534, nsw, 19550825, 29, 03 45006425, 8003050, 2
rec-56-dup-0, emiily, drecgow, , namadgi circuit, sorrento, brisbane, 6016, vic, 19130125, 30, 02 19678028, 3113161, 6
rec-346-dup-0, lily, eglinton, 16, larpent street, ewlyamartut farm, ascot, 7025, nic, 19971229, 27, 04 29889250, 9752782, 2
rec-139-dup-0, zachary, paschalidis, 346, mcgowan place, willtarny, flagstaff hill, 2042, , 19221024, 38, 03 67530705, 5319944, 8
rec-75-dup-0, jasper, block, 18, dann close, , bedford park, 4128, nsw, 19500529, 24, 07 24470767, 6785710, 9
rec-449-dup-0, benjamin, mccarthy, 13, fincham crescent, old kapoola, gruyere, 2146, nsw, 19910605, 19, 07 21454325, 8551295, 9
rec-461-dup-0, jade, simmonds, 41, mundawari circuit, , hadspen, 4180, vic, 19570514, , 03 46126692, 9121940, 5
rec-62-org,   millane, white, 43, louisa lawson crescent, new chum, hendra, 3909, nt, 19011120, 38, 04 45790182, 1781061, 7
rec-315-dup-0, roberta, matthws, 12, newman crescent, , donnybrook, 4701, sa, 19050830, 28, 07 38812550, 8885482, 6
rec-333-org,   benjamin, rothe, 35, ina gregory circuit, , flemington, 3844, vic, 19430422, 39, , 8609708, 0
rec-202-org,   jett, carcuro, 1, bambridge street, , cardiff, 4019, nsw, 19350710, 19, 02 71461530, 6050743, 6
rec-153-dup-0, , mccarthy, 13, huxley place, balena farm, porongurup, 6150, nsw, 19770326, 35, 04 91874212, 5965491, 4
rec-296-dup-0, madison, sepp, 339, kidman slose, , old toongabbie, 3183, qld, , , 04 29028641, 5520783, 2
rec-447-dup-0, cameron, mccarthy, 16, kinchela crescent, ferncliff, flagstaff hill, 4034, vic, 19901105, 37, 02 18197905, 8683750, 0
rec-175-dup-0, finn, berry, 58, mcarthurplace, nioka, sorell, 5006, nsw, 19761018, 27, 08 44763595, 6297294, 8
rec-279-org,   melissa, coulls, 62, duffy street, bexley, yass, 2440, qld, , 32, 07 05801491, 1887965, 6
rec-255-org,   mystique, white, 29, williamson street, , tingalpa, 6155, qld, 19070228, 29, 07 72198681, 9380777, 9
rec-98-org,   arabella, shepherd, 3, australie close, peppertree, coffs harbour, 6210, vic, , 22, 02 59871142, 9829902, 2
rec-374-dup-0, blake, haggett, 3, angliss place, tall pines, whittington, 2568, nsw, 19780506, 29, 07 70093167, 2554932, 9
rec-416-org,   declen, rees, 178, , , belmont, 0810, vic, , 40, 08 71414615, 8217005, 5
rec-466-org,   cameron, mccarthy, 17, shackleton circuit, highfields specialist centre, bexley north, 3909, nsw, 19270725, , 08 61050656, 8404162, 3
rec-394-dup-0, ashleigh, winwood-smith, 6, gollan street, fairburn park, lutwywhe, 4179, vic, , 33, , 1541030, 5
rec-248-org,   harrison, boyle, 43, carina street, willsburn, woori yallock, 2428, nsw, , 26, 07 54505807, 9425524, 4
rec-46-org,   , shepherd, 47, bertram street, civic centre, belrose, 2350, wa, 19160513, 28, 08 99436699, 9458786, 0
rec-469-dup-0, christian, reid, , millen street, carinya lodge, dulwich hill, 2083, vic, 19580722, 26, 02 10621192, 2545607, 1
rec-17-dup-0, rebecca, gilles, 180, marrawah street, , bonnyrigg, 4700, nsw, 19700613, 33, 04 32490883, 1285554, 4
rec-428-org,   charlee, domingo, 20, fidler court, , cranbourne, 2088, sa, 19990301, 41, 08 11743117, 7088884, 2
rec-12-org,   ryan, kennaway, 159, cromwell circuit, , portarlington, 2119, nsw, 19540620, , 02 44782545, 3531962, 2
rec-194-org,   logan, crosthwaite, 12, nicholson crescent, , emu plains, 4703, nsw, 19331128, 38, 04 31425175, 1436245, 3
rec-51-org,   joshua, , 4, elvire place, garden settlement, jubilee pocket, 2228, wa, 19770406, 20, 02 14527761, 6584291, 4
rec-438-org,   jye, crouch, 16, humble court, palm lake resort, narellan, 6164, nsw, 19110206, , 02 38810203, 8729824, 8
rec-151-dup-0, samantha, ryan, 5, adair street, , penrith, 4005, sa, 19661119, , 07 76246993, 5137991, 0
rec-359-org,   joel, clarke, 60, spencer street, , harford, , qld, 19581108, , 04 29495931, 1766416, 6
rec-280-dup-0, mya, dowley, 227, moss strbeet, , mirboo north, 4006, vic, 19671031, 20, 02 27892638, 5789561, 4
rec-96-org,   mikaela, linnell, 15, canopus crescent, , maryborough, 2262, vic, , 31, 07 68585580, 9685353, 8
rec-385-dup-0, alexander, malgla, 40, meyers place, , williamstown, 7310, qld, 19201114, 29, 08 69427270, 3814181, 3
rec-248-dup-0, harrison, boyle, 43, carina street, willsburn, woori yallock, 2428, nsw, , 26, 07 54595807, 9425524, 4
rec-425-dup-0, leon, galbraith, 71, freda bennett circuit, , yamba, 6061, , 19340630, 20, 02 51398578, 5631895, 2
rec-295-org,   joshua, maynard, 3, leonard close, , karuah, 2500, nsw, 19001213, , 02 03923611, 4656137, 9
rec-293-dup-0, sophie, santelices, 119, bridge street, goolman street, seven hills, 6054, qld, 19431213, 26, 03 91666949, 9098735, 8
rec-230-org,   danielle, reid, 10, araluen street, silvervale, eaglehawk, 2111, , 19730401, 24, 07 14281226, 5486587, 9
rec-197-dup-0, riley, armanas, 25, mcculloch street, , laverton, 4564, nsw, 19290210, , 04 71182709, 6522454, 8
rec-356-dup-0, amy, braine, 14, kent street, , warrandyte, 6152, vic, 19031022, , 02 48383696, 5685542, 0
rec-178-dup-0, isabella, bishokp, 160, pelham close, the rocks, bayswater, 2031, nsw, 19720116, , 04 47376557, 1206768, 4
rec-40-org,   evan, matthews, 15, bunda street, wollangambe, surrey hills, 2026, qld, , 33, 02 32216938, 7795728, 4
rec-344-dup-0, anthony, holme, 31, groom street, , cremorne, 5330, wa, 19601118, 26, 03 54268454, 7114041, 5
rec-346-org,   lily, eglinton, 16, larpent street, ewlyamartut farm, ascot, 7025, vic, 19971229, 27, 04 29889250, 9752782, 2
rec-231-dup-0, jacqueline, lock, 53, shiels place, , lindfield, 3220, nsw, 19140803, , 02 62146129, 3655211, 1
rec-251-org,   emiily, clarke, 210, albermarle place, , picton, 4573, nsw, , 31, 08 06212714, 9286001, 8
rec-45-dup-0, zachary, westbrook, 12, court dooland, , kariong, 4020, vic, 19840917, 35, 04 75212524, 5609592, 7
rec-499-org,   sophie, brookhouse, 10, mcvilly close, , bundaberg, 2830, vic, 19550802, 36, 08 11580429, 9174302, 2
rec-144-org,   felicity, lapienis, 8, longmore crescent, top edge, firle, 2259, nsw, 19890205, 27, 03 85374828, 4437468, 0
rec-49-org,   noah, howie, 7, burkitt street, , enoggera, 3904, qld, 19370817, , 04 28748545, 3677455, 7
rec-123-dup-0, charkotte, white, 192, helemon street, west park, hermit park, 4214, qld, 19690211, 38, 02 90276916, 6739467, 8
rec-17-org,   rebecca, gilles, 160, marrawah street, , bonnyrigg, 4700, nsw, 19700613, 33, 04 32490883, 1285554, 4
rec-392-dup-0, jesse, badaqee, 7, somerset street, , revesby, 2065, nsw, 19600903, , 08 78603662, 9095130, 5
rec-420-dup-0, cameron, , 75, heard street, , bolln, 3268, nsw, 19780227, 26, , 4880192, 1
rec-478-org,   wilson, soden, 33, spowers circuit, , bethania, 2647, wa, 19340505, 26, 03 65230369, 9002612, 7
rec-385-org,   alexander, malala, 40, meyers place, , williamstown, 7310, qld, 19201114, 29, 08 69427270, 3814181, 3
rec-409-org,   kayla, shepherdson, 2, holmes crescent, , burwood east, 6530, vic, 19000506, 25, 08 30182922, 9808040, 6
rec-141-dup-0, logan, leesong, 1066, vagabond crescent, , stirling north, 7178, vic, 19371204, 28, 08 79133142, 9358793, 9
rec-216-dup-0, joshua, delvendiep, 5, strickland crescent, , highton, 2101, nsa, , 19, 03 93048401, 9347850, 6
rec-460-org,   bridget, matthews, 45, darmody street, riverside park, artarmon, 2026, vic, 19500814, 32, 03 60184600, 7221048, 2
rec-120-org,   breony, cochrane, 2, henderson street, , yangebup, 2206, nsw, 19650226, , 03 55841983, 8248471, 3
rec-28-org,   jessica, majidi, 116, bamford street, marodar stud, hackham west, 3550, nsw, 19800802, 31, 08 92946655, 1891395, 3
rec-203-org,   cooper, clarke, 36, wilkins street, , blackstone, 2196, nsw, 19280416, 29, 07 86455513, 9783430, 8
rec-99-org,   emiily, coulson, 6, kennedy street, military base, inverleigh, 3250, wa, 19361009, 26, 04 07957755, 7082111, 1
rec-171-org,   beth, howie, 86, mills street, the gums, murray bridge, 4557, nsw, , 21, 03 37481920, 9082899, 8
rec-119-dup-0, holly, gola, 5, eyre street, rp 24089, lalor, 2482, , 19711111, 35, 02 61019179, 2253750, 8
