rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-4444-dup-0, kobe, dixon, 12, badimara street, , rivetqt, 2905, vic, , 31, 07 01370875, 6997431, 2
rec-2735-dup-0, harrf, ryan, 2, discoverystreet, , turner, 2618, vic, , , 04 31351385, 1118546, 2
rec-990-dup-0, bollen, ned, 11, appel crescent, , weston, 2602, qle, , , 02 13679557, 3835256, 1
rec-3415-dup-0, tendile, maynard, 16, dexter street, remo, narrabundah, 2602, qld, 19105432, , 08 51222600, 9991905, 0
rec-2824-dup-0, , lafge, 4, sturt avenue, , evatt, 2600, wa, 19155204, 30, , 1791736, 4
rec-3771-dup-0, kaitlin, crosswell, 2, dickinson street, , page, 2617, qld, 19050630, , 08 03726917, 7250707, 1
rec-4746-dup-0, alexandra, whitytres, 980, ebden street, , stirling, 2906, sa, 19702819, 23, 04 01572348, 8787070, 0
rec-1168-dup-0, erin, blacklow, 18, kangaroo court, minnamutra house, calwiell, 2606, nsw, 19080928, 32, 07 45709771, 5808404, 6
rec-656-dup-0, simone, paterson, 743, ross smith crescent, anzac house (cnr archer s street, macgregor, 2602, vic, 19551018, 29, 07 55399610, 1152729, 4
rec-2762-dup-0, ted, seselja, 32, pierces creei street, , phillip, 2600, nsw, , 35, 03 70575510, 8660599, 8
rec-554-dup-0, noble, tarnee, 16, kanooka x treet, , aranda, 2617, nsw, 19830110, 18, 02 23824779, 7778324, 5
rec-2514-dup-0, godfrey, thomaps, 356, , , garran, 2615, nbw, 19390615, 21, 08 07473040, 3485357, 0
rec-508-dup-0, aaliyah, goldswrthy, 65, starke street, old airdmillan road, charnwood, 2913, vo, 19741121, , 04 61519583, 8282565, 3
rec-4660-dup-0, oliver, papageorgiou, 546, dumas sreet, , kambah, 2913, , 19900117, , 04 36952357, 4975849, 6
rec-1026-dup-0, carlin, wilkey, 14, mcclellane avenue, , florey, 2602, vic, 19301004, 27, 02 60209717, 6445326, 2
rec-4538-dup-0, peter, bral, 16, lumholtz place, , evatt, 2602, qld, 19011126, 26, 08 34887974, 3824785, 7
rec-351-dup-0, rhiannon, mcandrew, 7, trott place, , weetangera, 2606, wa, 19040227, 24, , 5353161, 0
rec-1824-dup-0, samuel, matthews, 3, huxley place, , palmerston, 2611, wz, 19680322, 28, 02 92059680, 2728141, 8
rec-992-dup-0, jayden, reiz, 388, poynton street, , rei, 2614, qld, 19930206, 22, 08 10615951, 6395151, 2
rec-3625-dup-0, isabeila, kermeen, 281, tenison-woods circuit, , kambah, 2618, wa, 19871007, 37, 07 48086750, 7361533, 5
rec-4001-dup-0, oliver, mchery, 53, flanaganxtreet, , waramanpga, 2602, , 19300414, 37, 02 01079303, 9503777, 4
rec-246-dup-0, silas, boutchard, 87, grimshaw street, sunshine farm, gowre, 2604, qld, 19202017, 30, 08 31240794, 5506669, 9
rec-1603-dup-0, joshua, priest, 7, wallarro road, , giralang, , qqc, 19720831, 30, 07 98969746, 4932552, 6
rec-1191-dup-0, rory, latnsdell, 63, ijong street, , narraundah, 2615, qld, 19490127, 34, 03 74792828, 4249570, 0
rec-3080-dup-0, lucas, ayrew, 105, arndell street, lyndon lodge, campbell, 2651, vi, 19540703, , 08 41594147, 5761284, 6
rec-668-dup-0, grubb, tarnia, 221, howard street, , yarralumla, 2602, nsw, 19871222, 30, 08 81755864, 8409574, 0
rec-3094-dup-0, , agius, 16, jackie howwx crescent, sydney road, o'connor, 2902, , 19611214, 26, 08 15824388, 2210917, 2
rec-2373-dup-0, isaiah, clarke, 4, brucn foad, , , 2607, nw, 19930702, , 07 57478662, 4001285, 6
rec-609-dup-0, alexandra, matetws, 1, denehy place, stone oak farm, gilmore, 2903, nsw, 19920203, 30, 03 62687931, 3421048, 4
rec-1860-dup-0, esme, cambell, 216, ridley street, , spenc, 2614, nsw, 19750622, 22, 07 18093416, 7452224, 5
rec-3178-dup-0, kyle, richmond, 4, flynm julia avenue, , lyons, 2905, vic, 19780923, 33, 08 93887525, 6832682, 4
rec-4299-dup-0, thomas, , 6, stuart strexet, , macgregor, 2604, vic, 19410322, , 04 45821182, 1202580, 5
rec-3998-dup-0, , wytkin, 136, phillip avenue, , holt, 2611, nsw, 19790412, 37, 02 55972814, 8530642, 2
rec-4879-dup-0, , stephwnon, 9, greenough circuit, , mckellar, 2612, nsw, 19641021, 33, 08 31046914, 6046919, 0
rec-3714-dup-0, baile, weaver, 84, hanrettyyplace, , wanniassa, 2615, sa, 19360925, , 03 22872686, 1428069, 1
rec-2425-dup-0, dylan, moody, 4, goulburn street, , campbell, 2604, vic, 19439024, 32, 02 45543770, 1628027, 1
rec-4527-dup-0, jayde, nguyen, 15, burramynda, walu street, monash, 2913, , 19960328, 28, 08 37439954, 8477924, 7
rec-287-dup-0, molly, tossell, 102, beazley crescent, , hughes, 2905, qld, 19973026, 24, 04 29787542, 5917028, 0
rec-1-dup-0, rhys, augey, 168, fremantle drive, , higgins, 2615, qld, 19430512, , 04 45486159, 2786414, 9
rec-4262-dup-0, madeline, morrison, 11, musgrove street, , ngunnawal, 2615, ql, 19331110, 33, 08 43882042, 8716273, 1
rec-2643-dup-0, switalski, aaron, 33, stretton crescent, , ngunnwal, 2906, , 19601022, 22, 03 04427366, 7142445, 3
rec-1149-dup-0, sachin, scell, 169, hardie close, , calwell, 2905, sa, , , 08 98140432, 5288176, 9
rec-3116-dup-0, nicholas, petersen, , mainwaring rcichzcircuit, henry kendall hostel, cook, 2615, nsw, , 37, 07 99459702, 7294452, 1
rec-319-dup-0, liam, noble, 13, gillespi e atreet, , yarralumla, 2611, fic, 19838028, 19, 07 35876498, 9660457, 7
rec-3465-dup-0, alex, , 780, archdalo street, ainslie house, ainslie, 2614, nsw, 19271031, 37, 03 31374419, 2150654, 9
rec-1835-dup-0, daniel, chin quan, 6, hodgson crpscent, henley appartments, ngunnawal, 2902, vcx, 19360207, 30, 02 53215722, 6739321, 9
rec-4965-dup-0, chloe, crosman, 2, wheeler coescent, marian grv retirement vlge, narrabundah, 2615, nsw, 19140509, , 04 19371519, 9566380, 0
rec-238-dup-0, takan, veit, 03, nemarang crescent, sec 2737, chiefley, 2611, nsw, 19140633, 41, 03 63032848, 2909160, 4
rec-1223-dup-0, madison, harringon, 1, hinton place, , theodore, 2611, vic, 19691281, , 04 66642345, 3926932, 2
rec-3845-dup-0, zca, fause r, 11, simson place, ellerslee, kambah, 2605, nsw, 19805618, 27, 08 98111127, 8428905, 0
rec-4458-dup-0, james, grosvenor, 50, ogg place, the willows, griffith, 2670, , , 25, 03 16610832, 1811252, 2
rec-4381-dup-0, , , 48, chauvel circle, , farrer, 2606, nsw, 19360727, , 07 78585192, 8357953, 1
rec-1517-dup-0, baylet, collinsin, 23, tharwa dtive, , pearc, 2611, nsw, 19181008, 24, 03 36449721, 4977543, 7
rec-4485-dup-0, kelsy, lipscmobe, 25, manuka ctourt, , rivett, 2950, vic, 19101027, 28, 07 99203877, 6443285, 2
rec-2201-dup-0, bridtep, wehner, 3, , sunvale, ngunnawal, 2602, nsw, 19294711, 24, 04 73802951, 1822557, 8
rec-1763-dup-0, bethany, daykkni, 99, brebner street, , scullin, 2904, wav, , 28, 04 11846440, 1380488, 8
rec-1518-dup-0, eirn, aspinall, 20, , , fisuher, 2607, , 19620223, 36, 04 45270453, 4599675, 6
rec-3704-dup-0, emma, veshnwer, 30, berra close, , red hill, 2605, nsws, 19906613, , 02 78666518, 9003801, 8
rec-1364-dup-0, saara, , 113, clara close, , wanniassa, 2671, nsw, 19621024, 25, 03 30393631, 8682251, 2
rec-4144-dup-0, daniel, ryn, 233, ferguson ircuit, , gordob, 2905, qld, 19201023, 32, 04 53635525, 3365971, 1
rec-1173-dup-0, aimee, fitzpzttick, 26, backhouse street, , conder, 2931, , 19560117, 33, 02 13803078, 7172893, 2
rec-946-dup-0, jessica, ryan, 4, treharnehlace, , belconnen, 2617, nsw, 19800222, 26, 02 71116144, 5435135, 0
rec-4002-dup-0, david, wanders, 214, kambalda crescent, fairlight, issas, 2615, vic, 19900308, 20, 04 22385995, 1237516, 7
rec-2277-dup-0, erin, wheayley, , southern cross drive, , higgins, 2905, vic, , , 02 10846871, 9019772, 3
rec-2159-dup-0, maliah, lodge, 12, raw place, pine hill, campbel, 2905, sa, 19211217, 63, 03 03314037, 3404140, 6
rec-3210-dup-0, madeline, zulkefli, 6, beltana road, yarra llah, curtin, 2614, wa, 19580228, 37, 08 11571955, 8593422, 3
rec-2098-dup-0, jack, colaric, 22, hughson olace, , higgins, 2614, vic, 19550951, 25, 03 65133522, 1257520, 3
rec-2434-dup-0, imoeb, reid, 18, mcgivern crescent, , duffy, 2617, , 19271007, 29, 07 42419970, 9364030, 9
rec-1144-dup-0, couftny, mason, 26, wybalena grove, , holt, 2674, nsw, 19670403, , 07 99307460, 8286895, 5
rec-4013-dup-0, chaelds, musolnio, 28, mchenry street, , bruce, 2602, qld, , 34, 04 24178219, 2392513, 8
rec-4613-dup-0, , mason, 28, richter close, , curtin, 2628, wa, 19150413, 34, 04 77944480, 7188234, 7
rec-85-dup-0, stephanie, pavkick, 220, chinner crescent, , torrens, 2611, qld, , , 08 39516621, 7258992, 2
rec-2120-dup-0, connsr, fitzpatrick, 12, bridges olace, brokenspoke, lyneham, 2603, nsw, 19790509, 26, 03 63967834, 7901208, 4
rec-1767-dup-0, amy, paterson, 212, delegate treet, , kambah, 2614, qls, 19607126, 24, 02 47019129, 8532017, 9
rec-2087-dup-0, samul, hassell, 03, wearing street, , evatr, 2611, qld, 19070124, 27, 07 42312977, 5253495, 4
rec-3366-dup-0, keldea, bishop, 3, maurice place, , kambah, 2902, nsw, 19702020, 82, 04 52400641, 9052835, 7
rec-2357-dup-0, isabella, madigan, 16, forbes street, , kmabah, 2902, sa, 19941318, 23, 08 78077677, 8811515, 0
rec-3672-dup-0, braedon, raeghel, 250, cherry street, kiloran, narrabundah, 2690, qld, 19457014, , 07 26777192, 7948082, 4
rec-3353-dup-0, , mayer, 1, meagher place, , calwell, 2906, vas, 19680806, 32, 08 41972877, 6591540, 6
rec-2402-dup-0, madison, meixner, 2, bulcoc place, , 2612, wanniassa, nsw, , 26, , 7353694, 2
rec-516-dup-0, kallie, nguyen, 1, cuthbertson crescent, burnside, latham, 2615, vic, , 29, 07 44665709, 2716924, 2
rec-4189-dup-0, isabella, quhnsey, 7, cumbrae place, , kaleien, 2602, nsw, 19951028, 38, 07 14803155, 5156593, 1
rec-4007-dup-0, darbae, schuster, 9, kirkland circuit, , braddon, 2406, qld, , 25, 07 56697205, 7668206, 9
rec-4614-dup-0, amelia, theodlre, 1, bingley crescent, , cooi, 2614, qld, 19290601, 27, 03 63557275, 7539015, 6
rec-2556-dup-0, evanw, ryan, 18, quick street, , melba, 2905, vic, 19311213, 35, 08 15402576, 2179605, 0
rec-35-dup-0, alisha, fenwik, 76, bonniw p lace, , , 2604, nsw, 19020902, 28, 07 51737059, 5083972, 2
rec-4072-dup-0, katie, whitters, 56, , yarrandale moonee, sculli, 2906, nsw, , 27, 03 71119577, 6112252, 8
rec-3474-dup-0, georgia, dohse, 5, wambaya crescent, yilgarnia, , 2604, ws, 19177018, 21, 04 00265738, 2508866, 4
rec-796-dup-0, joel, tunstall, 11, nunkeri, macarthur avenue, 2617, radcliffe, sa, 19520925, 31, 04 43405581, 8372281, 5
rec-1423-dup-0, tara, neumann, 614, freda bennegt circuit, wallaces ck, melba, 2906, qld, 19382187, 31, 07 27973769, 2107654, 4
rec-329-dup-0, wilson, pegg, 6, wilkie place, , fisher, 2904, , , 30, 07 30030265, 6083327, 8
rec-4572-dup-0, kayla, reid, 7, ambalindum street, , palmerston, 2606, qld, 19400517, 19, 03 97165494, 5831833, 2
rec-4498-dup-0, charlie, walls, 7, nelumbo street, , giralazg, 2904, vic, , , 08 78030319, 2951323, 7
rec-2413-dup-0, lukas, campbell, 48, threlfall street, , wanniassa, 2607, , 19430917, , 04 82469305, 6407646, 4
rec-867-dup-0, simone, hauser, 44, gratwick street, mayday view, floremy, 2603, , 19630119, 26, 02 69891023, 5877163, 2
rec-3231-dup-0, brodee, momody, 445, dalton place, , scullin, 2614, wa, 19391113, 31, 08 38018132, 6318836, 3
rec-3682-dup-0, harrison, mason, 11, cunningham street, tryphinia view, mawson, 2614, nsq, 19880108, , 04 80153976, 1643006, 9
rec-4803-dup-0, george, bellchajebers, 13, banks street, , curin, 2906, nsw, 19410211, 34, 04 98878700, 9843959, 5
rec-1786-dup-0, heath, wighgt, 13, antis street, , theodore, 2618, nsw, 19101209, 32, 04 04830641, 8932504, 7
rec-4921-dup-0, sophie, mattehws, 136, , greenhills, duffy, 2902, qld, , 30, 03 84528773, 5814157, 6
rec-1733-dup-0, ella, morrison, 237, lambrigg street, , laham, 2162, , 19611119, 32, 03 68938199, 5497860, 1
rec-4414-dup-0, , maso, 544, towns crescent, the homestead, kambah, 2604, nsw, 19600628, , 04 43282284, 9601577, 0
rec-1957-dup-0, antonio, maynqrd, 49, crichton crescent, , holt, 6204, qld, 19220504, 27, 08 48037195, 7468794, 1
rec-4682-dup-0, faith, reuter, 15, hindmarwh drive, , banks, 2913, wa, 19850826, , 04 09267165, 8178222, 7
rec-2091-dup-0, jack, ryan, 38, placedines, masonic memosrial village, griffith, 2617, qld, 19210218, 25, 04 26677192, 2698714, 1
rec-4091-dup-0, caolum, carbone, 76, glenmaggie street, , evmtv, 2614, nsw, 19198030, , 08 81274367, 9171069, 6
rec-3202-dup-0, michaela, whissvon, 17, elwick place, , scullin, 2641, wa, 19690220, 31, , 9826697, 3
rec-653-dup-0, emiily, desilva, 17, mclorinan otteet, , hugnes, 2615, nsw, , 28, 02 06072831, 1205844, 9
rec-2976-dup-0, hannsg, goonan, 18, wentworth avenue, , giral ang, 2615, qld, 19340315, 26, 08 82029893, 9924313, 9
rec-2952-dup-0, kallie, thorpe, 47, longerenongxstreet, walmarie, ngunnawanl, 2602, nsw, 19330517, 29, 07 90264793, 8975596, 9
rec-45-dup-0, moran, cullerton, 2, morphett street, finn valley, griffith, 2615, , 19540924, 29, 08 43220185, 5282973, 1
rec-1260-dup-0, nikki, whwie, 47, theodorewstreet, , kambah, 2660, wa, 19000819, 25, 03 75775171, 6630692, 3
rec-4474-dup-0, alana, morrison, 56, sprent street, , kaleen, 2690, sa, 19170163, 31, 08 47881625, 6533540, 5
rec-2763-dup-0, joshua, lenartowicz, 70, wilkinsbtreet, rawdon hill, kambah, 2607, qld, 19390146, 28, , 5248311, 8
rec-2133-dup-0, jacy, killin, 80, paulcoe crescent, , kambah, 2615, nsw, 19220219, 34, 04 68914520, 7473052, 7
rec-87-dup-0, stephen, , 1, connergcvose, bedarra, macquarie, 2603, nsw, 19129611, , 08 57338530, 6258342, 7
rec-2072-dup-0, kayla, clarke, 203, horrocks street, , macqarie, 2631, vid, 19831119, 24, 04 10423858, 2291621, 4
rec-2226-dup-0, finn, thamrongvoratorn, 30, keira street, kildarra, turnee, 2906, , 19680929, , 03 03364329, 8123050, 7
rec-4627-dup-0, jai, conrick, 48, collingrdibe street, , banks, 2906, qld, 19550312, , 08 18900410, 3347545, 1
rec-3633-dup-0, jacobie, coxon, 314, mccaughey rtreet, , kambah, 2615, qld, 19610628, 32, 03 91754347, 4869747, 5
rec-2601-dup-0, quinn, wang, 22, lutwychetreet, hd tickera, fraser, , sa, 19370802, , 03 05283171, 5636621, 9
rec-441-dup-0, jabo, beadle, 1, paul coe cfescent, , torrens, 2603, vic, , 28, 04 25538176, 9226190, 7
rec-2012-dup-0, madeleine, nguyen, 6, , louisa tor 4, armandra, 2902, qld, 19501027, 24, 04 43373415, 6392547, 4
rec-2225-dup-0, hayley, steinmuetz, 12, sampson dlose, , wannisssa, 2906, qld, 19922131, 29, 08 19609143, 4684843, 5
rec-79-dup-0, rosie, twigg-ptagerson, 18, wettenhallqcircuit, , turner, 2906, , 19960618, 30, , 9139842, 6
rec-4049-dup-0, lexie, rees, 8, wybalena grove, , evatt, 2904, , 19304608, 33, 03 25682058, 1374286, 7
rec-2990-dup-0, , , 164, whitty crescent, , mckellar, 2611, sa, , 31, 04 83734086, 3188294, 8
rec-896-dup-0, mikayq, matthews, 11, talbot dreet, nimmitabel motel, macarthur, 2605, qld, 19730807, 35, 03 97253986, 4493691, 0
rec-4463-dup-0, nicholas, walkley, 4, moonta place, , weetangera, 2167, vic, , 28, 04 21028558, 6408263, 5
rec-3034-dup-0, madeline, jolk, 5, , , wanniassa, 2602, , 19890108, 24, 07 60494086, 9080321, 5
rec-2610-dup-0, ethan, huxley, 8, shumack stteet, , lyneham, 2913, wa, 19780130, 41, 03 84091326, 7033693, 3
rec-4830-dup-0, harry, duedly, 4, gould street, , holt, 2905, wa, 19450828, 30, 07 65862716, 6136131, 7
rec-1931-dup-0, emiily, milla, 3, banambila street, , macgregor, 6271, sa, 19920316, 33, , 5695718, 7
rec-3697-dup-0, ella, jacuva, 280, totterdell street, gree nwood, cook, 2615, nsw, , 25, 02 92545891, 3362877, 8
rec-4264-dup-0, blake, staoorski, 79, temperle ystreet, , mebla, 2913, qld, 19322505, 25, 07 74751339, 8750876, 9
rec-2766-dup-0, zachary, mado, 10, hamersley place, hamilton central, red hill, 2611, nsw, 19442106, 27, 07 31703343, 7419078, 9
rec-1000-dup-0, lily, mccarthy, 7, norman street, , hackett, 2617, nsw, 19050108, 23, 08 60479491, 6139303, 1
rec-1753-dup-0, herbfrt, jasper, 7, kitchener street, , gilmore, 2612, qld, , 40, 07 09864826, 9725981, 4
rec-794-dup-0, lara, cowden, 64, green street, , stirlin, 2902, qld, 19140320, 43, 07 44958261, 8508972, 8
rec-1005-dup-0, amu, rawlings, 267, charterisvlile avenue, , braddon, 2602, qld, 19240425, 34, , 4461581, 7
rec-168-dup-0, chloe, hoffman, 73, allensleigh, esau place, scullin, 2611, nss, 19250414, 22, 04 28874310, 5585464, 6
rec-371-dup-0, lily, colmab, 69, maltby circuit, , flo rey, 2614, vic, 19908303, 25, 04 89233046, 9191780, 8
rec-513-dup-0, estcourt, alexadra, 18, marrett street, glen rock, weetangera, 2611, nsw, 19531016, 37, 04 93991795, 2566828, 8
rec-374-dup-0, mathilde, nguyaten, 15, kapunda street, , melbafb, 2612, act, 19511111, , 08 54533327, 1020389, 7
rec-4870-dup-0, adam, nekoee, 25, cole street, , wanniassa, 2611, wa, 19401199, , 04 24414478, 4440757, 0
rec-4132-dup-0, samul, hassell, 6, holman sgreet, , ngunnawal, 2602, sa, 19700914, , 04 84287492, 9415208, 2
rec-1785-dup-0, hayley, de angelis, 44, hoseason street, , florey, 2902, nsw, 19720629, , 03 13051814, 8050274, 4
rec-4077-dup-0, harvxy, burnell, 5, beach place, , isabella plains, 2902, qld, 19470602, , 07 49431118, 7980536, 1
rec-313-dup-0, sophir, webb, 352, bingham circuit, , fadden, 2611, , , 26, 08 06951541, 6439450, 1
rec-190-dup-0, caiylin, griffen, 11, kambalda crescent, , fisger, 2614, sa, 19890101, 30, 03 44297654, 2830379, 4
rec-164-dup-0, jacov, browne, 13, brigalow street, , richardson, 2620, vic, 19660525, 26, 02 21396541, 1440782, 2
rec-4896-dup-0, isabella, ongley, 127, walker frescent, bute park, o'connor, 2602, tas, 19760926, , 07 55425886, 2640482, 2
rec-2024-dup-0, , goldsrothy, 28, grylls crescent, , farrer, 2615, nsw, 19221113, 19, 08 24550740, 6881433, 7
rec-1486-dup-0, dankwl, champion dej crespign, 26, dobell circuit, , pabe, 2615, , 19410611, 40, 08 41716311, 6748376, 4
rec-4203-dup-0, rebecca, tollner, 165, loureiro street, , giralang, 2618, nsw, , , 07 50997022, 9604205, 4
rec-3523-dup-0, pino, asupey, 18, cullen street, , hughes, 2905, wa, , , 02 20961300, 3572003, 3
rec-4337-dup-0, jackaon, dixon, 52, wybalena grove, marx hilk street, gilmore, 2607, nss, 19131203, , 02 68377117, 8567615, 7
rec-612-dup-0, aliz, green, , sid barnes crescent, , chapmsn, 2611, vic, 19401213, 24, 02 92170528, 3723805, 1
rec-4148-dup-0, richard, clatke, 46, trickettvstreet, , torrens, 2671, sa, 19560827, 32, 04 16045662, 5766498, 1
rec-3400-dup-0, timothy, , 4, cossingtonsmith crescent, , charnwood, 2913, nsw, 19290417, 34, 07 88728980, 3514798, 6
rec-1089-dup-0, lucas, colemzn, 204, shephers street, , ngunnawal, 2913, qld, 19671107, 30, 08 30565672, 6795019, 9
rec-1389-dup-0, gaskin, abii, 56, elvire place, oaks caravan village, melbga, 2905, , , 33, 04 93091023, 7488317, 6
rec-968-dup-0, blake, leah, 48, glynn place, wildes mdw, grneeway, 2602, nsw, 19850216, 30, 07 59740692, 7163959, 3
rec-4855-dup-0, tate, nobke, 18, kaeppelgplace, kintrye, aranda, 2611, vic, 19330314, 33, 03 08302759, 2231276, 7
rec-4050-dup-0, aliciad, green, 26, darwinizcterrace, urambi vlge, chifley, 6211, vic, , 18, 08 97257719, 5078806, 0
rec-1580-dup-0, william, sleage, 27, howie court, , kambah, 2902, , 19341121, , 02 15168038, 1155505, 0
rec-886-dup-0, clarke, abbey, 6, saville close, henry kendqll hostel, calwell, 2903, wa, 19060928, 38, 08 37868924, 8849919, 8
rec-614-dup-0, harrison, sickles, 26, leist street, , theodore, 2605, sa, , 33, 03 57738856, 5992005, 1
rec-3399-dup-0, tyler, ferriufs, 261, noongale court, earl haven, farrer, 2603, vic, , 27, 02 26960714, 3333122, 1
rec-758-dup-0, bianca, buhagiar, 4, amess place, , kambnh, 2611, sa, 19431022, , 07 81755048, 7349737, 1
rec-1559-dup-0, sam, nguyen, 9, broombi stud, vanzetti crescent, gordon, 2617, vic, 19770823, , 02 11902871, 9810862, 1
rec-2705-dup-0, sophie, cochfane, 11, garsia street, villa 3, pearce, 2606, jsw, , 24, 02 68109702, 1935670, 6
rec-2085-dup-0, ebony, stancliffe, 64, walton street, , isabell plains, 2604, wa, 19961107, 33, , 1869127, 0
rec-3140-dup-0, sarah, paterson, 105, leahy close, elvenwood, hughes, 2617, nw, 19421312, 33, 03 22954804, 2940679, 1
rec-4368-dup-0, blake, rider, 53, gatton street, binda garden, , 2902, wa, 19971224, 34, , 9353429, 5
rec-1125-dup-0, rachael, wheatley, 47, macnaughton street, cargo road, calwella, 2062, vic, 19280308, 31, 04 00220844, 3620165, 9
rec-118-dup-0, benjamin, green, 32, kingsford smith drive, , kalese, 2905, vic, 19370101, , 07 77814636, 4579937, 1
rec-579-dup-0, trent, byers, 10, barraclough crescent, , calwell, 2637, qld, 19150622, 25, 04 05241739, 3623722, 3
rec-1867-dup-0, cooper, kiripolszki, 4, carinaltreet, , radcliffe, 2614, qld, 19544708, 38, 03 00068908, 1077743, 5
rec-3647-dup-0, keely, mason, 15, morgan crescent, , kambah, 2602, wz, 19200812, 27, , 9990929, 9
rec-279-dup-0, tess, wastell, 27, crozier dircuit, , theodore, 2064, , , , 04 92150771, 2798927, 9
rec-4359-dup-0, saraqlouise, collishaw, 4, , , narrabundah, 2992, vic, 19820920, 25, 08 07681100, 1219993, 7
rec-3547-dup-0, bralden, hohm, 22, must circuit, , kaleen, 2607, nsw, 19330916, 38, 03 41522168, 5981959, 3
rec-4991-dup-0, jaes, beddinsg, 4, darcy close, , latham, 2601, nsw, , 32, 07 22215405, 6656522, 6
rec-4645-dup-0, ella, notvk, 32, wearing street, , hackett, 2913, wa, , 25, 04 62968501, 6317666, 7
rec-3661-dup-0, bayley, hejenan, 4, , , reid, 2602, nsw, , 26, 03 35356504, 5183229, 6
rec-3380-dup-0, dylan, bhrt, 21, bentham street, , aradva, 2602, , , 29, 07 76155456, 7573819, 5
rec-3951-dup-0, meg, godfroy, 119, hallstrom circuit, mt halen, wannissa, 2604, nsw, 19310761, 31, 04 17068110, 5923920, 1
rec-2441-dup-0, henry, pontifex, 10, discovery street, , forrest, 2605, wt, , , 07 43380703, 7863872, 7
rec-718-dup-0, riley, brain, 763, mcconnel crescent, , palmerston, 2611, sqa, , 36, 04 91830522, 7125630, 6
rec-777-dup-0, maya, simmonds, 21, mackenzie street, , ngunnawal, 2611, sa, 19392227, 36, 07 01209410, 1032598, 2
rec-4552-dup-0, joshua, clarvie, 23, fitzhardinge crescent, , gowrie, 2600, , 19171114, 31, 03 41695302, 9054301, 0
rec-2546-dup-0, talissa, waller, 21, , , calwell, 2617, sa, , 41, 08 31470585, 4295461, 5
rec-4810-dup-0, sophie, shephlrd, 49, aggie place, , griffith, 2604, nsw, 19360413, , 03 07412114, 3548921, 4
rec-4559-dup-0, emiily, gadr, 1, nelson place, , oxley, 2615, nsw, 19690141, 22, 07 77690432, 3958113, 2
rec-3391-dup-0, bredl, borysiak, 3, hadleigh circuit, , weetangera, 2611, nsw, 19130726, 29, 04 11439302, 7124048, 2
rec-1516-dup-0, kailey, , 98, flora place, , stirling, 2905, nsw, 19751021, , 07 45262229, 4227307, 0
rec-4110-dup-0, thomas, onklundee, 1, alexandra street, edinburgh vlge, kale en, 2602, sa, 19145004, 30, , 7956264, 5
rec-1205-dup-0, madisob, allchin, 8, redcliffe street, ballow chambers, curtin, 2913, sa, 19787821, 45, 02 92252954, 9067946, 2
rec-2685-dup-0, penry, oloughlan, 27, paul coe crescent, , fisher, 2905, qld, 19090906, 21, 02 10508069, 1099077, 8
rec-1340-dup-0, kayla, hand, 19, leighton treet, , watson, 9025, nsw, 19420422, 24, 02 22073026, 7672114, 2
rec-4237-dup-0, , rapspn, 16, haigh place, , dunlop, 2902, wa, 19691129, 32, 04 49661667, 6093452, 0
rec-3457-dup-0, julis, ruwette, 1, delprathcircuit, , gordon, 2601, vic, 19009389, , 02 65872689, 7904793, 8
rec-3431-dup-0, baiee, goutl, 33, carlile street, manton's rise, mawson, 2905, nsw, 19411113, 24, 04 80179390, 7560960, 4
rec-1915-dup-0, lara, wheatley, 154, limbunyestreet, cooingale, , 2615, qld, 19910331, , 07 07666943, 2351258, 4
rec-3804-dup-0, daniel, westbrrok, 29, , retirement village, ainslie, 2606, , 19411023, , 08 51283986, 2999599, 0
rec-2979-dup-0, ella, wooley, 5, rischbieth crescent, , tharwa, 2602, , 19710910, 38, 02 38924381, 4584740, 4
rec-417-dup-0, sascha, wotton, 61, , , hackett, 9213, qld, 19181110, 21, 03 87220457, 4626262, 1
rec-1241-dup-0, amelie, felici, 43, newman morris circuit, carrama ridge, frawer, 2607, nsw, 19091824, 29, 04 85550181, 1836984, 2
rec-4111-dup-0, ellen, leunh, 7, pawsey circuit, , curtin, 2615, vic, 19020306, 23, 04 89410644, 7898843, 5
rec-3528-dup-0, brayden, chandler, 507, twamley crescent, , holt, 2617, viz, 19290106, 32, 04 62920862, 9342662, 6
rec-3917-dup-0, fyynlay, hefford, 142, hawdon s treet, , curtnivn, 2602, sa, 19200623, 37, 03 22735937, 5448788, 3
rec-2659-dup-0, lahe, mcgregor, 9, colebatdhplace, , latham, 2606, nsw, 19780930, 37, 07 10544376, 7213557, 9
rec-3664-dup-0, tayah, hawes, 390, crawford crescent, , melba, 2913, ni, 19770907, 38, 02 09965457, 8589250, 5
rec-71-dup-0, finlay, de totth, , ashby okrcuit, ferndale, higgins, 2913, nsw, 19231211, 25, 07 57157197, 5830778, 9
rec-4475-dup-0, jesse, clarke, 76, ashby cifcuit, , pialligo, 2902, sa, 19390427, 28, 08 18589595, 2945589, 5
rec-3576-dup-0, rhianbon, drechsler, 64, booth crescent, , charnwood, 2910, nsw, 19360604, 26, 02 58774480, 1752711, 3
rec-4202-dup-0, jayme, donkin, 10, nealie oace, , florey, 2605, , 19870212, 30, 02 48544591, 4979172, 4
rec-3087-dup-0, macey, iveran, 36, caffyn place, , weston, 2615, , 19990204, , 02 28010913, 9459559, 9
