rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-1324-org,   riley, white, 33, moroak street, ollera, fisher, 2606, qld, 19620829, 25, , 4962649, 2
rec-2170-org,   macy, manisty, 6, grimshaw street, , chisholm, 2606, tas, 19520526, 39, 08 43704203, 4618015, 1
rec-2099-org,   trent, bishop, 48, darley place, , banks, 2602, vic, 19511226, 29, 02 43588151, 1451074, 8
rec-2764-org,   alyssa, mason, 20, willis street, brookfields, hughes, 2615, nsw, , 30, , 1137683, 1
rec-3183-org,   lachlan, sherriff, 122, pogney place, purtell park, , , vic, 19480509, , 07 30307733, 6405792, 7
rec-548-dup-2, ewan, evison, 59, , glen eden, curtin, 2606, qld, 19410101, 26, 08 45395545, 6621158, 9
rec-2403-dup-0, bradley, denholm, 54, givens street, willow side j ersey stud, braddon, 2914, nsw, 19140104, 32, 08 32655447, 3462193, 2
rec-1230-org,   kayla, blackwell, 16, allitt place, , downer, 2617, wa, , 32, 08 87068619, 8898571, 8
rec-463-org,   desi, cloke, 5, keira street, , kambah, 2609, nsw, 19680426, 38, 04 41779248, 5337231, 6
rec-2746-org,   libby, haren, 15, antares crescent, inalinga c/van park, nicholls, 2612, vic, 19060808, 34, 04 20551389, 4111107, 8
rec-1976-org,   elizabeth, clarke, 1175, packer street, , curtin, 2905, nsw, 19630413, , 08 30099867, 1508443, 2
rec-57-org,   kalli, mcdermid, 3, garratt street, chobe, curtin, 2615, nsw, 19410226, , 03 48640979, 9556146, 7
rec-2452-org,   kade, netherton, 62, currie crescent, cooramin, latham, 2611, nsw, 19420630, 31, 03 45016078, 1756012, 0
rec-3579-dup-0, jayden, clarke, 31, quick street, tieve tara, bruce, 2603, nsw, 19990408, 27, 02 77060998, 4407249, 7
rec-3114-org,   nathan, thwaite, 82, wattle street, , scullin, 2615, nsw, 19680307, 22, 02 46342797, 5826774, 9
rec-757-org,   megan, cappelluti, 10, mackerras crescent, villa 3, flynn, 2615, , 19881216, 33, 02 62292425, 1257696, 9
rec-1013-org,   genevieve, bishop, 571, somerset street, , farrer, 2603, nsw, 19820403, 30, 02 07707250, 8628073, 0
rec-2983-org,   matthew, blake, 53, brereton street, , narrabundah, 2612, vic, 19511127, 32, 08 66740037, 5723564, 8
rec-1430-org,   harrison, white, 41, heagney crescent, aratula street, nicholls, 2612, nsw, 19391217, 23, 02 09901533, 8868981, 6
rec-3104-org,   hamish, xiong, 12, torrens street, glen house, holt, 2600, vic, 19580322, 38, 02 60029679, 3240807, 3
rec-3675-org,   shai, bradshaw, 40, ballumbir street, , braddon, 2600, nsw, 19200828, , 08 85811896, 2789287, 2
rec-2156-org,   , witty, 475, dalrymple street, leumeah, , 2615, wa, 19180314, 26, 03 45839167, 4663713, 2
rec-606-org,   thomas, green, 190, burns circuit, , gordon, 2611, nsw, 19310921, 33, 07 06913762, 1216979, 8
rec-1645-org,   ellen, edson, 100, padbury street, , watson, 2615, nsw, 19560330, 30, 07 01113727, 2808157, 7
rec-1875-org,   luke, ryan, 4, macgregor street, , duffy, 2617, vic, , , 07 08211016, 4130863, 5
rec-1354-org,   christian, mclaine, 1, bemm place, kurrajong hills, oxley, 2602, qld, 19590306, 30, 08 39176406, 2238913, 9
rec-1104-org,   beau, butt, 216, mocatta place, , garran, 2614, sa, 19791006, 40, 08 14002683, 4875716, 1
rec-2514-org,   kai, berryman, 6, greenup close, , monash, 2615, wa, 19960404, 36, 08 10387420, 6048089, 6
rec-976-org,   liam, lowe, 53, mcwhae circuit, pacific palms caravn park, evatt, 2601, nsw, 19320515, 23, 03 85865632, 9977709, 9
rec-2539-org,   matthew, mason, 188, darambal street, , , 2614, , 19400412, , 07 29629740, 5677136, 9
rec-3373-org,   joshua, porra, 9, white crescent, , o'malley, 2617, vic, 19310403, 22, 08 51988899, 6258974, 2
rec-577-dup-0, kate, walkington, 4, trussell place, the burren, pialligo, 2905, , 19390507, 62, 02 17721215, 9262081, 6
rec-1766-org,   georgia, lund, , biddlecombe street, railway cottage, scullin, 2904, qld, 19880525, 34, 07 31154969, 7815995, 4
rec-3422-org,   charli, stubbs, 52, gascoyne circuit, , palmerston, 2606, , 19431114, 26, 04 31928811, 2182701, 6
rec-2061-org,   josephine, willes, 67, clive steele avenue, yellowstone, red hill, 2614, vic, 19000306, , 02 38377276, 7324088, 0
rec-3723-org,   victoria, cowell, 14, heard street, invernahaven, latham, 2902, tas, 19340925, 28, 02 76410777, 2711027, 1
rec-1031-org,   courtney, green, 271, kambalda crescent, , mawson, 2615, vic, 19620714, , 03 88830816, 2004456, 2
rec-626-org,   eden, bartel, 3, stopford crescent, hazel hill, isabella plains, 2605, , 19420615, 22, 04 47918642, 2751421, 4
rec-1952-org,   dylan, hammill, 19, helemon street, honey patch, latham, 2612, , 19790923, 28, 02 99723863, 9164972, 3
rec-2125-org,   oliver, thwaite, 4, poole place, mountain view ret, bonython, 2602, sa, 19630527, 28, 02 01869089, 8714831, 6
rec-1096-org,   jamie, david, 22, salvado place, buena vista, nicholls, 2905, qld, 19550807, 39, 07 23817462, 8755413, 7
rec-586-org,   devan, slape, 1, roebuck street, mcivor park, aranda, 2906, nsw, 19040805, 28, 02 15953095, 9756765, 7
rec-3153-org,   mikayla, spratt, 48, boolee street, tureevale, gordon, 2615, nsw, 19950308, , 03 95778500, 5920752, 2
rec-3130-org,   jake, finlay, 234, irwin street, glenairne, richardson, 2902, qld, 19841114, , 04 31557324, 5789886, 6
rec-3759-dup-0, james, ryan, 67, hood place, , narrabundah, 2905, vk, 19780924, 38, 03 36735103, 3876013, 7
rec-1125-dup-3, tahli, priest, 857, farnell place, rosetta ovillage, mawson, 2905, nsw, , 26, 07 53841521, 2667306, 1
rec-2604-org,   imogen, lowe, 4, lochbuy street, woodburn pastoral, rivett, 2603, , 19760527, 34, 04 94542530, 4085204, 2
rec-3918-org,   imogen, white, 20, broadbent street, , duffy, 2615, vic, 19160125, 17, 07 02501086, 8894369, 3
rec-3705-org,   eliza, campbell, 27, fawkner street, , gordon, 2604, wa, 19570406, 34, 02 99405024, 4986220, 2
rec-2128-org,   sam, goldsworthy, 335, kurrama close, kersley mews, kambah, 2606, , 19940714, 32, 04 01682657, 1736921, 4
rec-828-org,   emiily, lock, 13, callaghan street, rosehill, gordon, 2614, vic, 19830419, , 07 93756601, 8690705, 4
rec-1080-org,   chelsea, simmonds, 4, archibald street, nunkeri, banks, 2602, vic, 19570303, 33, 03 62110210, 4680007, 4
rec-2399-dup-0, oliver, ryan, 4, altson circuit, , palmertjon, 2906, vic, 19691124, 30, 04 67427189, 4111241, 8
rec-3031-org,   joshua, trainor, 41, dulverton street, , flynn, 2603, vic, 19991209, 32, 07 85084351, 3331043, 3
rec-1576-org,   joshua, hendricks, 60, gray place, , holt, 2612, vic, 19090601, 31, 08 84715316, 6638805, 5
rec-2261-org,   luke, , 22, wargila place, fassifern retirement village, isabella plains, 2606, nsw, 19990327, 29, 03 29706155, 6228159, 1
rec-1141-org,   jackson, alderson, 109, tipiloura street, village walk (cnr high s street, palmerston, 2606, nsw, 19300730, 28, 04 41041457, 1571366, 3
rec-1360-org,   kenneth, webb, 12, homburg street, , chifley, 2611, vic, 19670520, , 03 99277164, 1373511, 1
rec-2476-org,   amy, kulesza, 20, coningham street, , torrens, 2615, vic, 19130522, 35, 04 98603832, 6107754, 3
rec-2606-org,   matteus, stronach, 37, ormerod place, , holt, 2905, vic, 19700926, 28, 02 35782611, 9908527, 0
rec-1214-org,   damien, , 16, captain cook crescent, urara, stirling, 2600, nsw, 19990520, 21, 03 84744726, 3059918, 6
rec-772-org,   cameron, haniotis, 37, macgregor street, , fraser, 2615, tas, , 37, 04 97609758, 9727263, 7
rec-2785-org,   tommy, campbell, 27, jobson place, gracewood aged care centre, reid, 2611, qld, 19600211, 31, 08 06690453, 5588373, 6
rec-1756-org,   tara, rawlings, 37, arndell street, , o'malley, 2615, nsw, 19571006, 28, 08 96649898, 5027995, 8
rec-3444-org,   hayden, papageorgiou, 50, longstaff street, , isabella plains, 2617, nsw, 19441229, 34, 08 61124301, 7859173, 8
rec-2927-org,   samuel, matson, 1, gatton street, , torrens, 2905, vic, 19140828, , 04 23651971, 2679744, 5
rec-1270-org,   tanyshah, thorpe, , wambaya crescent, , banks, 2612, qld, 19690505, 29, 02 63250010, 9261892, 7
rec-2641-org,   victoria, hope, 18, maclaurin crescent, , bywong, 2615, nsw, 19970421, , 07 60504198, 8277437, 5
rec-137-org,   logan, lowe, 95, jane price crescent, , curtin, 2913, , 19520702, 27, 04 77200028, 4509254, 4
rec-1181-org,   ava, bristow, 27, ryan street, , belconnen, 2617, vic, 19371115, 35, 07 92974089, 2689144, 9
rec-2833-org,   carmen, brunoro, 112, chandler street, , charnwood, 2905, , 19200423, 19, 08 92231829, 3892590, 2
rec-1008-org,   eliza, simmonds, 32, euree street, blue hills, florey, 2615, qld, 19830620, 28, 08 51714228, 2916803, 5
rec-1324-dup-2, riley, white, 33, moroaksmtreet, ollera, fisher, 2606, qld, 19620829, 25, , 4962649, 2
rec-3580-org,   lachlan, eyre, 40, chapman street, nelgrove park, kambah, 2617, nsw, 19190825, 39, 07 52931356, 2002843, 1
rec-3081-org,   imogen, coffey, 21, reader court, , latham, 2615, tas, 19461027, 33, 08 60903488, 1564344, 5
rec-887-org,   alisha, penry, 15, metcalfe street, , page, 2604, wa, , 27, 02 83043720, 4020954, 0
rec-527-org,   chelsea, knerr, 29, douglas close, , bywong, 2906, wa, 19310313, , 07 85184099, 8481166, 0
rec-3238-org,   alexandra, dixon, 19, ringrose crescent, , kambah, 2902, , 19270311, , 02 24228836, 3037892, 7
rec-2187-org,   emiily, siviour, 11, antill street, , fisher, 2615, qld, 19151227, 32, 03 63439322, 9625729, 7
rec-557-dup-0, james, eyles, 165, , , nicholls, 2611, , 19711012, 27, 03 64221545, 1554108, 7
rec-3160-org,   jordan, bahnisch, 57, wettenhall circuit, , holder, 2902, vic, 19220603, 35, 04 97401088, 5428453, 7
rec-2555-org,   peter, tsokas, 65, chandler street, sydney road, latham, 2615, , 19021005, 21, 03 29890978, 7205176, 2
rec-3602-org,   pascale, bloomfield, 20, christmas street, finis river, curtin, 2602, qld, 19401117, , 07 95778687, 7168687, 1
rec-3660-org,   laetitia, webb, 41, calvert street, , page, 2905, nsw, 19930331, 25, 07 59935762, 5993043, 5
rec-3021-org,   olivia, lavis, 22, hurley street, , scullin, 2612, nsw, 19610423, 32, 04 04026492, 4012312, 0
rec-2101-org,   charlotte, leishman, 19, hytten place, , narrabundah, 2602, vic, 19070609, 25, 02 78353202, 2037656, 5
rec-465-dup-0, cooper, tarter, 18, mountain circuit, , hawker, 2905, vic, 19580250, 36, 03 63114037, 2989262, 4
rec-1477-org,   miranda, scarce, 21, egerton close, , stirling, 2612, wa, 19180308, 28, 03 88265147, 8695347, 5
rec-3146-org,   emiily, thorpe, 170, colvin street, mayfair, hughes, 2606, nsw, 19830129, 37, 04 55088693, 5965909, 4
rec-952-org,   zali, son, 22, guthridge crescent, glenbach, barton, 2902, vic, 19140313, , 08 02136675, 2712307, 6
rec-3063-org,   charlotte, aspinall, 45, mccawley street, , nicholls, 2615, sa, 19090705, 21, 07 29851823, 8586751, 9
rec-507-org,   alissa, jevons, 50, marchant circuit, , evatt, 2615, vic, 19040114, 31, 03 96604159, 3503653, 2
rec-2219-org,   dale, hammer, 7, kalgoorlie crescent, rosemount, amaroo, 2615, vic, 19621009, 31, 02 80204364, 5805422, 8
rec-1022-org,   ellen, seen, 11, wheeler crescent, , macarthur, 2905, vic, , , 08 68574938, 5383010, 8
rec-3947-org,   riley, brus, 42, blackham street, , chifley, 2612, vic, 19270308, , 07 72260417, 5529014, 1
rec-3766-org,   jack, rees, 82, humble court, , lyneham, , nsw, 19650728, 35, 04 73811383, 5745747, 2
rec-2364-org,   rebekah, white, 8, hopetoun circuit, , chisholm, 2906, nsw, 19010607, 29, 03 24741061, 5739006, 8
rec-3703-org,   isabella, hoang, 4, mckillop circuit, hidden valle, watson, 2607, nsw, 19480823, 33, 08 39240619, 3186708, 3
rec-935-org,   emiily, green, 34, meeson street, , monash, 2617, vic, 19911115, 33, 07 48284018, 1604643, 1
rec-1585-org,   erin, mason, 45, bindaga street, , oxley, 2617, qld, 19060419, , 08 45899953, 1085805, 6
rec-1821-dup-1, katelyn, seragin, 9, forwood street, , griffith, 2611, qld, 19340432, , 08 79869615, 4393325, 8
rec-1737-org,   brayden, green, 20, dougharty place, , nicholls, 2617, , 19360817, 41, 04 87874277, 6858915, 2
rec-1791-org,   joel, yost, 25, lambrigg street, , page, 2611, nsw, 19520124, 32, 03 04232800, 1873570, 4
rec-1510-org,   reuben, franklin-browne, 13, mcguiness place, , macgregor, 2615, qld, 19861228, 30, 08 63103614, 6908343, 0
rec-2913-org,   , siggins, 27, sonder close, , hackett, 2902, nsw, 19940311, 22, 04 29740297, 5138363, 3
rec-171-org,   bianca, cresp, 58, dale circuit, wheogo, curtin, 2602, vic, 19800922, 22, 04 53790524, 9294988, 5
rec-1681-org,   emiily, hope, 9, laker crescent, , farrer, 2603, qld, 19130909, 20, 07 33107293, 8472202, 2
rec-1011-org,   travis, clarke, 23, hedley street, glen-vale, o'connor, 2615, nsw, 19120619, 23, 07 15143323, 3811488, 7
rec-3534-org,   lara, fitzpatrick, 16, fenner street, peppertree, weston, 2603, nsw, 19260106, , 08 97314716, 1387281, 9
rec-219-org,   ella, mccarthy, 121, blackwood terrace, flt 40, ainslie, 2902, wa, 19540223, 28, 04 71166242, 7497641, 5
rec-3633-org,   , deroos, 116, condamine street, mamaregu, yarralumla, 2606, , 19490925, , 03 22771999, 6926379, 0
rec-56-org,   lachlan, thorpe, 73, henty street, , macgregor, 2602, vic, 19030906, , 02 41414986, 3573904, 9
rec-2455-org,   kaitlyn, stewart-jones, , baylis place, tantallon, latham, 2611, sa, , 35, 02 85401258, 8063013, 9
rec-3539-org,   joshua, white, 14, , north western subrbs post cnt, bruce, 2903, vic, 19261002, 40, 08 67240148, 7868393, 1
rec-1987-org,   keahley, gazzola, 4, goble street, yarrol, griffith, 2611, qld, 19440118, 20, 03 22864326, 2018978, 5
rec-2371-org,   madeline, riede, 100, mctaggart crescent, wandana, flynn, 2615, vic, 19041105, 42, 04 12148487, 4160661, 9
rec-328-org,   trent, wiemers, 4, wolstenholme street, , braddon, 2906, qld, 19170617, 31, , 2538798, 0
rec-1601-dup-0, joshua, thredgold, 106, backhouse street, , fisher, 2604, voc, 19251223, 26, 07 52930760, 3912328, 1
rec-1246-dup-1, talan, condo, 48, mckinley circuit, , djffy, 2904, wa, 19060223, 25, 07 18542116, 7350859, 8
rec-919-org,   samuel, armfield, 16, bennett street, , calwell, 2604, vic, 19241013, 25, 02 13154859, 5417868, 6
rec-3367-org,   jarrod, green, 47, garsia street, , kambah, 2617, qld, 19651228, 22, 03 51540237, 9942086, 9
rec-1807-dup-0, jacinta, , 5, la perouse street, thistledoo, hackett, 2920, nsw, 19301008, 35, 02 02994766, 6772763, 8
rec-832-org,   blake, hemmings, 17, tudawalli place, , garran, 2607, qld, 19180806, 37, 04 77822023, 7296836, 5
rec-3472-org,   ella, nguyen, 5, barnard circuit, , palmerston, 2603, qld, 19270420, 23, 04 11806032, 9857853, 7
rec-3989-org,   tai, howie, 36, brookman street, rosedale, nicholls, , vic, 19420427, , 03 88306895, 6348658, 9
rec-2881-org,   dillon, snell, 308, bamir square, , ngunnawal, 2614, nsw, 19690818, 41, 02 52073438, 2208855, 5
rec-2506-org,   amber, fitzpatrick, 84, rankin street, , palmerston, 2611, vic, 19020317, 23, 02 15688101, 9238931, 4
rec-598-org,   chloe, spagnoletti, 7, rogers street, uargon, waramanga, , vic, 19100406, 32, 08 51120686, 7493137, 2
rec-1094-org,   victoria, farah, 107, casey crescent, , o'connor, 2602, nsw, 19180315, 34, 08 69449337, 5495873, 2
rec-838-org,   abbie, white, 157, latchford street, , monash, 2615, , 19270726, 29, 07 80286401, 3817738, 3
rec-2752-dup-0, wilson, kluske, 15, currong street, , duffy, 2940, nsw, 19546004, , 07 72610021, 4855549, 4
rec-3785-dup-2, brose, mason, 29, tamborine close, , calwell, 2905, nsw, 19391222, 37, 02 25115909, 7791717, 1
rec-2919-org,   aikaterina, humphreys, 518, gledden street, , , 2617, , 19780927, 28, 04 13952961, 2663617, 0
rec-3143-dup-0, isaac, foryb, 20, olympus way, birdlip, holt, 2615, , 19360807, , 02 44625799, 2734145, 1
rec-1723-org,   jack, bloomfield, 32, rischbieth crescent, the mews royal hotel bldg, hackett, 2615, vic, 19640518, 17, 03 64112705, 6694327, 0
rec-2127-dup-0, caitlin, bloomield, 31, prendergas street, , spence, 2611, nsw, 19380605, , 03 30428674, 3744795, 3
rec-1504-org,   lucy, lavis, 49, brier place, , curtin, 2617, tas, 19070418, , 04 90468104, 2143267, 0
rec-2114-org,   campbell, paterson, , george street, , ainslie, 2913, sa, 19781128, , , 1076931, 6
rec-1116-org,   alex, lowe, 21, allchin circuit, dallyn, hackett, 2605, nsw, , 32, 02 69953899, 6466046, 0
rec-1231-org,   anthony, needham, 26, alabaster street, , latham, 2904, vic, 19680522, 28, 07 02361297, 6972903, 1
rec-2967-dup-0, brianna, shepherd, 8, alawa street, , , 2914, , 19151902, 27, 02 40956272, 2123054, 7
rec-3173-org,   jade, kerkham, 79, stenhouse close, , yarralumla, 2603, vic, 19260910, 40, 07 81702269, 5272050, 8
rec-2878-org,   faith, witty, 47, beal place, , kambah, 2906, vic, 19050921, 31, 07 04802693, 8043667, 8
rec-2829-org,   harry, dent, 36, macfarland crescent, the mews royal hotel bldg, fraser, 2607, sa, 19590503, 27, 03 51784053, 6370333, 6
rec-1415-dup-0, emiily, mcgregr, 6, falkinerplace, retirement village, spence, 2913, sa, 19490806, 20, 08 39087431, 2142119, 1
rec-2196-org,   william, steinert, 18, goyder street, , ngunnawal, 2611, vic, 19520123, 37, 07 23008050, 3108336, 8
rec-283-org,   william, cannell, 16, melrose drive, , kambah, 2604, , 19990327, , 03 66127071, 6066616, 1
rec-612-org,   samuel, charman, 53, harbison crescent, the chalet, macgregor, 2617, wa, 19510715, 19, 03 67830090, 9044584, 8
rec-683-org,   stephanie, boyle, 6, crace street, , yarralumla, 2904, wa, , 34, 02 54298074, 5846828, 9
rec-2811-org,   jayme, matthews, 3, newbery crescent, , narrabundah, 2614, vic, , , 04 01072065, 2030818, 8
rec-300-org,   cheyenne, meaney, 102, belconnen way, woorabinda, kaleen, 2615, nsw, 19681011, , 08 35102446, 1304248, 8
rec-2741-org,   claire, mason, 4, bettington circuit, lake chatsworth, evatt, 2617, sa, 19160705, 27, 03 01520259, 2919601, 0
rec-2348-dup-1, koben, tiller, 14, hyde place, , dickson, 2621, wa, 19271206, , 02 00611041, 1027448, 1
rec-2583-org,   emma, ruskin, 26, , , mawson, 2615, qld, , 24, 07 74288022, 9123240, 4
rec-3904-org,   caitlin, herbert, 97, bullumbir street, little gundy, duffy, 2902, nsw, 19540408, , 08 17653777, 6504128, 8
rec-2179-org,   phoenix, twigg-patterson, 13, sulman place, , holder, 2617, , 19670217, 29, 04 71647978, 3808244, 3
rec-3473-org,   joshua, harrington, 784, barlow street, , isabella plains, 2905, , , , , 2979802, 5
rec-1389-org,   cooper, koopman, 2, baskerville street, , kambah, 2902, sa, 19630524, 23, 04 65472736, 3433972, 3
rec-3272-org,   zoe, painter, 227, henty street, resthaven retire, evatt, 2913, sa, 19030427, 24, 03 48236911, 6218104, 2
rec-3841-org,   jasper, nicolle, 3, canberra avenue, , aranda, 2605, nsw, , 24, 03 30658540, 2422238, 9
rec-2978-org,   madeline, kowald, 803, yuranigh court, , barton, 2903, wa, 19680229, 23, 08 94240280, 8168947, 9
rec-2197-org,   lachlan, , 44, banks street, , o'connor, 2607, nsw, 19370813, 33, 02 38943150, 2408842, 1
rec-3686-dup-1, samantha, totonidis, 8, vogelsang place, , kaleen, 2611, nws, , 32, 02 41417531, 6037394, 9
rec-1175-org,   samantha, mcvilly, 1, myles close, , macquarie, 2603, , , , 04 84920990, 5082627, 8
rec-1860-org,   oliver, drysdale, 436, ashkanasy crescent, , lyons, 2604, vic, 19761107, 29, 04 27277265, 4896187, 0
rec-3632-org,   elijah, matthews, 38, bews place, locn 1901, isabella plains, 2904, , 19820326, 19, 07 85138973, 7476263, 9
rec-3412-org,   cooper, grubb, 80, chuculba crescent, clarence village, holder, 2602, vic, 19280612, 31, 07 14557397, 8013923, 3
rec-3635-org,   thomas, ebert, 21, arkana street, , rivett, 2600, sa, , 32, 04 80809112, 1218038, 7
rec-1235-dup-0, nathan, webb, 69, doherty place, low ponds, red cil, 2614, vic, 19900621, 25, , 6426205, 6
rec-3220-org,   erin, egan, 53, brereton street, yallanbee, melba, 2903, wa, 19281003, 18, 02 34714360, 3006449, 3
rec-1985-org,   isabelle, nicolle, 75, moynihan street, myross, torrens, 2611, wa, 19140703, 30, 04 77969328, 4264682, 6
rec-3188-org,   laklynn, snuggs, 51, dalgarno close, , rivett, 2617, vic, 19860415, 26, 04 97611710, 1592754, 4
rec-2530-dup-1, rudd, caleb, 20, meymott place, , weston, 2602, nsw, 19740605, 26, 07 05129667, 7379551, 5
rec-3873-org,   luke, matthews, 9, forwood street, giba gunyah, cook, 2601, sa, 19721003, 28, 08 41063453, 6027815, 4
rec-302-org,   samara, noble, 5, ashby circuit, belgravia, weston, 2617, nsw, 19621105, 36, 02 99440991, 7138772, 3
rec-3349-dup-1, finn, lowe, 0, faucett street, , nicholls, 2604, wa, 19420525, 30, 07 88199457, 1691949, 6
rec-3097-org,   stephanie, tamura, 39, bavin street, , bruce, 2606, qld, 19721224, 38, 08 46324279, 5146233, 7
rec-2664-org,   laetitia, , 9, bear place, , hughes, 2602, wa, 19930426, 32, 03 57430588, 1647439, 2
rec-1126-dup-3, jasmine, knowling, 23, wilkins ztreet, , braddon, 2903, nsw, 19050724, 27, 02 02962382, 7107776, 7
rec-365-org,   alessia, walpole, 38, longstaff street, , phillip, 2606, vic, 19710211, 29, 02 67332729, 1935083, 4
rec-2175-org,   jaime, rowle, 26, finey close, tobruk hse, dunlop, 2603, nsw, 19560418, 37, 04 49599135, 1431858, 2
rec-2796-org,   logan, white, 23, weaver place, apmt 1702, ainslie, 2902, qld, 19710307, 29, 04 33870379, 4994893, 4
rec-1742-org,   matilda, bizjak, 42, redfern street, , mckellar, 2905, qld, 19071107, 41, 07 42533504, 8237230, 1
rec-2591-dup-1, joshu, sydenham, 49, , , holder, 2601, nsw, 19851025, , 07 72022831, 4302800, 5
rec-3999-dup-1, jimmvy, mccarthy, 300, jaeger circuit, , cook, 2615, , 19261217, , 08 09150911, 1749039, 2
rec-87-org,   madison, stubbs, 5, spowers circuit, , hackett, 2617, , 19830517, 35, 07 46619835, 9098680, 7
rec-847-org,   kayla, cmielewski, 25, moorhouse street, cromdale, higgins, 2606, vic, 19030421, 29, 02 81385988, 3218486, 5
rec-3566-org,   oscar, hand, 130, lexcen avenue, palmwood court, forrest, 2913, sa, 19291007, 28, 04 08367593, 3935692, 3
rec-802-org,   simone, whillas, 19, krefft street, , , 2603, vic, 19130123, 37, 02 36528509, 2791782, 9
rec-16-org,   thomas, ferris, 17, stewart crescent, , charnwood, 2602, vic, 19290823, 31, 07 31663451, 4039544, 0
rec-410-org,   india, noble, 8, reader court, , watson, 2905, tas, 19161130, 28, 03 40648434, 5975214, 7
rec-2327-org,   liam, thurlow, 16, birdwood street, longridge, hawker, 2615, qld, 19690515, 37, 04 96443170, 8979067, 8
rec-963-dup-1, dann, mason, 55, martin street, , ngunnawal, 2903, , , , , 4465876, 2
rec-610-org,   harriet, webb, 50, cornish place, , kambah, 2906, nsw, 19830104, 35, 02 78275442, 6257366, 1
rec-665-org,   shelbey, lionis, 3, wybalena grove, business centre, hughes, 2615, vic, 19421109, 32, 04 84092971, 8560841, 3
rec-2317-org,   katherine, rivers, 22, kirkland circuit, , downer, 2906, wa, , 27, 08 28507500, 8758860, 4
rec-3329-org,   riley, , 18, john james medical centre, , phillip, , nsw, 19401102, 24, 07 97796485, 3294794, 8
rec-2904-org,   hari, chandler, 8, ord street, , nicholls, 2611, , 19920131, , 04 28910705, 7565784, 9
rec-3861-org,   annabelle, wallbridge-yost, 160, baddeley crescent, , yarralumla, 2905, qld, 19520617, , 04 31922048, 2031910, 3
rec-3278-org,   kaysey, , 261, dooring street, , campbell, 2905, vic, 19180411, 34, 08 67298303, 6946850, 5
rec-438-org,   erin, curry, 59, blakey close, silkwood estate, kaleen, 2604, sa, 19190720, , 08 70691527, 5942301, 8
rec-3553-org,   matteus, provan, 48, goldner circuit, lavinia park, kambah, 2600, vic, 19801026, 27, 02 34776382, 6667197, 0
rec-2950-org,   jayden, clarke, 110, mcclure street, , spence, 2605, nsw, 19181115, 31, 03 55382539, 3359591, 5
rec-3359-org,   erin, ayer, 19, drysdale circuit, , kambah, 2617, nsw, 19700228, 25, 04 88857777, 6684986, 7
rec-2310-org,   joel, thwaite, 170, hope street, , red hill, 2607, qld, 19820623, 30, 03 64017081, 4403138, 0
rec-2654-org,   troy, quilliam, 38, betche place, , rivett, 2906, qld, 19070315, 25, 03 29483490, 8298363, 5
rec-1888-org,   samuel, wolfenden, 134, sharman place, , fadden, 2614, nsw, 19640613, 29, 07 69423701, 1797059, 3
rec-3016-org,   , friswell, 21, hardwick crescent, , o'connor, 2602, sa, 19171126, 25, 07 55203816, 9918539, 8
rec-3957-org,   jacob, mulvey, 101, gang gang court, , gilmore, 2905, nsw, 19510415, 33, 08 54115279, 5493773, 4
rec-1125-dup-2, tahlia, pris, 857, farnell place, rosetta village, mawson, 2905, nsw, , 26, 07 53841521, 2667306, 1
rec-806-org,   teal, barelds, 3, tweed place, , curtin, 2617, sa, 19270711, , 04 51697511, 9128418, 7
rec-2789-dup-0, kiria, fenwick, 1610, lynbardeen, sloane place, page, 2614, vic, 19440908, 23, 07 72422265, 1557608, 8
rec-1636-org,   emiily, hoffman, 20, dunstan street, , gowrie, 2600, , 19160210, , 08 39131163, 4317540, 8
rec-1508-org,   isabelle, hund, 321, catani place, maculata, farrer, 2605, nsw, 19400226, 38, 04 58924943, 1703889, 5
rec-622-org,   lachlan, stanley, 9, mcbryde crescent, brentwood village, lyneham, 2611, vic, 19150707, 31, 04 15854969, 7889196, 8
rec-422-org,   michael, hazell, 56, costello circuit, , reid, 2913, qld, 19440807, 28, 04 31455165, 8609579, 1
rec-2623-org,   wilson, raethel, 31, crozier circuit, clear creek, evatt, 2614, vic, 19310608, 20, 03 27815203, 5138912, 2
rec-2451-org,   dylan, hearn, , olympus way, , kambah, 2617, vic, 19850403, 26, 07 44739387, 7372027, 3
rec-1283-org,   olivia, bishop, 1, , lochlee, ainslie, 2903, qld, 19480228, 28, 03 75330611, 5612455, 0
rec-1612-org,   mikhayla, morrison, 30, lynch street, , narrabundah, 2605, vic, 19461011, 31, 07 28388240, 1553636, 0
rec-2486-org,   jordan, thredgold, 18, van pelt place, , garran, 2906, nsw, 19500125, 26, 02 47875765, 8483536, 4
rec-3601-org,   jacob, webb, 25, vickery street, bowan downs, kambah, 2906, qld, 19391023, 26, 03 63917073, 6268968, 6
rec-3544-dup-0, charlotte, fitzpatrick, 5, mcrae lace, berkeley vlge, cutin, 2904, vic, 19141021, 29, 04 66847579, 1170249, 7
rec-1790-org,   emma, boxhall, 42, a'beckett street, conmurra, hawker, 2905, nsw, 19731027, 29, 02 12366342, 6187758, 2
rec-2039-org,   neve, webb, 27, beasley street, , florey, 2612, nsw, 19450822, 30, 08 06906625, 8194227, 8
rec-580-org,   lucy, ryan, 199, carnall close, , charnwood, 2906, vic, , 34, 04 74768731, 6493098, 3
